Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,136.000,4.544,1.331,2.870,3.801,5.704,7.524,8.527,12.605,25.311,0.220
5,163.000,3.889,1.156,2.526,3.246,4.093,6.233,7.897,12.504,56.240,0.257
10,192.200,3.386,1.290,2.415,2.996,3.658,5.443,6.671,8.944,13.240,0.295
15,179.400,3.694,1.324,2.285,3.009,4.873,6.583,7.161,8.833,12.476,0.271
20,193.800,3.291,1.542,2.190,2.777,3.423,5.821,7.115,10.189,24.262,0.304
25,214.000,2.928,1.148,2.179,2.702,3.228,3.921,5.380,8.045,22.262,0.342
30,226.000,2.868,1.151,2.136,2.702,3.262,3.808,4.791,7.134,23.956,0.349
35,168.200,3.907,1.413,2.623,3.293,4.026,5.633,7.438,10.876,91.701,0.256
40,116.600,5.264,1.931,3.462,4.477,6.360,8.991,10.188,13.982,27.869,0.190
45,173.400,3.815,1.897,2.828,3.468,4.153,5.371,7.720,9.589,13.734,0.262
50,139.400,4.683,2.026,3.045,3.961,5.180,7.945,10.063,15.448,26.422,0.214
55,101.000,6.185,1.966,3.970,5.694,7.887,9.419,11.075,15.544,21.018,0.162
