Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,180.600,1.104,0.643,0.811,0.910,1.214,1.667,1.923,2.709,11.322,0.906
5,175.000,1.060,0.625,0.725,0.828,1.341,1.721,1.877,2.871,10.647,0.944
10,148.400,1.276,0.615,0.768,1.208,1.570,1.808,1.977,3.043,12.270,0.784
15,179.800,1.000,0.593,0.692,0.765,1.377,1.621,1.765,2.037,10.824,1.000
20,151.200,1.174,0.607,0.702,0.844,1.531,1.714,1.800,2.193,57.273,0.852
25,161.000,1.111,0.609,0.710,1.120,1.462,1.644,1.756,1.986,2.739,0.900
30,186.000,0.990,0.603,0.685,0.754,1.355,1.616,1.763,1.987,9.467,1.010
35,176.200,1.004,0.590,0.688,0.781,1.322,1.562,1.691,2.297,7.953,0.996
40,160.600,1.138,0.604,0.717,0.850,1.583,1.884,2.038,2.451,13.655,0.879
45,166.200,1.132,0.641,0.797,0.926,1.332,1.849,2.075,2.571,7.145,0.884
50,167.000,1.169,0.693,0.826,0.915,1.167,1.810,2.256,4.456,14.033,0.855
55,126.400,1.360,0.758,0.916,1.054,1.734,2.130,2.432,3.680,12.494,0.735
