Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,0.778,0.313,0.423,0.498,0.772,1.983,2.561,3.232,3.232,1.286
5,18.000,0.598,0.246,0.327,0.353,0.403,0.770,0.858,13.488,13.488,1.672
10,21.000,0.399,0.242,0.299,0.334,0.405,0.647,0.733,1.016,1.784,2.508
15,20.000,0.359,0.238,0.291,0.309,0.346,0.623,0.784,0.829,0.829,2.783
20,17.000,0.462,0.259,0.286,0.313,0.716,0.801,0.864,1.959,1.959,2.165
25,16.400,0.486,0.227,0.285,0.323,0.424,0.703,0.760,8.023,8.023,2.056
30,20.400,0.353,0.234,0.271,0.291,0.333,0.429,0.774,0.838,2.077,2.832
35,23.800,0.399,0.212,0.263,0.285,0.316,0.365,0.592,0.785,11.110,2.508
40,22.200,0.446,0.214,0.267,0.293,0.339,0.462,0.587,6.478,8.325,2.242
45,25.600,0.345,0.210,0.262,0.283,0.337,0.496,0.721,1.078,1.562,2.901
50,22.000,0.305,0.226,0.261,0.280,0.310,0.385,0.425,0.682,0.701,3.282
55,18.200,0.310,0.211,0.265,0.284,0.315,0.373,0.557,0.773,0.773,3.226
