Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,171,171.000,961,2008,4060,5897,7833,12493,17977,32304,32717
1,266,266.000,566,1150,2338,3693,4390,8218,10906,18908,28959
2,415,415.000,459,925,1795,2396,3147,4649,6527,8557,22950
3,324,324.000,423,1152,2062,3076,3955,6221,8770,14429,18882
4,373,373.000,403,1028,1822,2684,3146,6097,7161,12985,13744
5,359,359.000,421,1086,1878,2762,3647,5868,6983,11962,16110
6,364,364.000,367,856,1785,2740,3177,5898,7256,13536,36637
7,379,379.000,381,885,1845,2639,3146,5879,6951,13254,14656
8,464,464.000,317,765,1594,2136,2650,4690,5991,8707,13941
9,407,407.000,348,1065,1690,2447,3375,5494,6033,7152,10973
10,488,488.000,321,762,1489,2058,2776,4819,5857,7113,12392
11,370,370.000,371,1062,1628,2669,3779,5416,6574,13177,14653
12,320,320.000,557,1284,1936,3114,4234,5928,8623,12790,15161
13,340,340.000,313,881,1756,2935,3968,6298,9189,13952,14127
14,470,470.000,320,826,1703,2119,2833,4349,5497,8939,13589
15,408,408.000,334,898,1652,2436,3255,5323,6294,9136,13610
16,316,316.000,380,1337,2233,3153,4562,6290,7400,12669,15306
17,456,456.000,308,713,1580,2187,2664,5106,6376,12822,13341
18,477,477.000,295,732,1556,2083,2670,5029,5957,10985,16177
19,449,449.000,318,761,1592,2220,2841,4694,5808,11512,13123
20,450,450.000,314,733,1592,2217,2777,5308,6099,9573,13609
21,315,315.000,512,1446,1981,3164,5102,7110,7943,12972,14190
22,394,394.000,336,1270,1579,2530,3570,5499,6267,12450,15596
23,304,304.000,346,1379,1919,3282,5010,6810,7613,13229,13969
24,399,399.000,341,780,1769,2509,3091,5811,6574,12997,16564
25,423,423.000,338,753,1558,2349,2846,5476,6533,11408,17448
26,384,384.000,325,1212,1630,2598,3469,6020,7128,11666,13995
27,380,380.000,321,979,1856,2631,3492,5800,7482,10149,11647
28,386,386.000,345,1088,1595,2600,3709,5602,6159,11679,12993
29,467,467.000,331,750,1526,2117,2724,3988,6097,11370,16792
30,563,563.000,301,705,1467,1770,2347,3094,5539,7202,9705
31,358,358.000,290,1146,1664,2809,3586,6162,8072,13281,15078
32,513,513.000,307,738,1452,1929,2695,3774,5102,6061,11449
33,337,337.000,305,1229,1804,2966,4515,5936,6997,12917,14002
34,263,263.000,624,1484,3466,3817,5245,6879,9472,13857,14107
35,401,401.000,299,754,1766,2472,2867,5649,6626,13178,15842
36,344,344.000,314,1051,1977,2909,4169,6360,7406,12197,13458
37,338,338.000,330,1087,1948,2941,4397,6459,7765,9757,13530
38,455,455.000,305,764,1683,2191,2887,4611,5876,11925,13763
39,397,397.000,308,984,1848,2517,3283,5317,5986,12221,14776
40,362,362.000,293,1027,1653,2749,3734,5996,7533,13246,16113
41,427,427.000,295,734,1694,2345,3020,5537,6125,8856,13195
42,326,326.000,351,1291,1866,3050,4363,6181,7380,13847,27449
43,353,353.000,310,1207,1640,2825,3575,5708,7008,12803,50476
44,442,442.000,317,729,1671,2257,2757,5232,6188,11949,15154
45,510,510.000,304,720,1472,1955,2585,3920,5566,6250,11689
46,491,491.000,295,693,1572,2028,2675,4700,5819,7543,14500
47,378,378.000,314,848,1842,2639,3599,5919,7240,9703,13234
48,381,381.000,321,1219,1583,2616,3611,5685,6659,12328,13411
49,518,518.000,297,697,1704,1936,2603,3338,5537,6163,13968
50,334,334.000,360,1202,2193,2970,4421,5439,6721,10235,14127
51,360,360.000,439,1028,2425,2782,4198,5098,6386,9372,10739
52,455,455.000,315,771,1742,2184,2919,4539,5799,10464,14375
53,289,289.000,286,1408,2079,3462,4969,6889,8307,13825,15702
54,485,485.000,295,750,1703,2052,2806,4083,5479,7382,8934
55,456,456.000,285,773,1736,2192,2926,4595,5671,9449,15350
56,467,467.000,281,751,1666,2133,2821,4778,5803,7866,13217
57,383,383.000,291,1011,1617,2595,3612,5814,6677,11962,12950
58,532,532.000,316,711,1531,1874,2503,3197,5560,6353,13121
59,334,334.000,289,1204,1674,2979,4251,6102,7699,12923,16496
