Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,356.400,2.795,0.405,1.095,1.933,3.557,5.825,7.314,12.900,34.596,0.358
5,283.800,3.510,0.359,1.498,2.004,5.205,7.079,8.296,13.906,17.203,0.285
10,321.200,3.104,0.336,1.330,1.896,4.521,6.598,8.020,13.747,18.432,0.322
15,365.800,2.723,0.286,0.982,1.817,3.570,6.126,7.295,12.978,17.307,0.367
20,338.200,2.945,0.307,0.887,1.944,3.537,6.702,8.160,15.767,23.635,0.340
25,271.200,3.676,0.332,1.577,2.121,5.612,7.514,9.096,15.323,21.730,0.272
30,303.200,3.293,0.331,1.386,1.905,4.866,7.020,8.649,14.916,20.056,0.304
35,380.000,2.622,0.296,0.969,1.734,3.365,5.911,6.788,12.487,16.218,0.381
40,286.800,3.485,0.321,1.467,2.026,5.207,7.071,8.721,14.722,38.046,0.287
45,438.600,2.272,0.263,0.750,1.615,2.878,5.334,6.182,11.905,15.043,0.440
50,382.200,2.608,0.289,0.837,1.739,3.272,5.734,6.715,12.839,24.120,0.383
55,387.200,2.575,0.261,0.813,1.735,3.088,5.813,7.040,12.896,22.306,0.388
