Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.400,1.094,0.369,0.613,0.928,1.297,1.734,2.368,4.051,4.051,0.914
5,18.400,0.600,0.319,0.411,0.449,0.715,1.024,1.383,2.144,2.144,1.666
10,22.800,0.566,0.329,0.390,0.415,0.476,0.845,0.948,2.537,7.559,1.766
15,16.800,0.412,0.283,0.360,0.381,0.427,0.491,0.730,0.871,0.871,2.427
20,20.200,0.415,0.276,0.339,0.372,0.422,0.536,0.742,0.901,0.972,2.411
25,19.800,0.434,0.278,0.343,0.367,0.404,0.481,0.760,2.950,2.950,2.304
30,20.200,0.425,0.258,0.323,0.355,0.403,0.775,0.792,0.889,0.902,2.354
35,16.600,0.393,0.270,0.331,0.358,0.409,0.500,0.650,0.789,0.789,2.548
40,19.600,0.397,0.257,0.328,0.347,0.400,0.607,0.727,0.913,0.913,2.520
45,18.400,0.462,0.276,0.351,0.389,0.477,0.723,0.899,1.381,1.381,2.163
50,17.800,0.393,0.314,0.343,0.366,0.396,0.467,0.520,0.846,0.846,2.545
55,16.400,0.427,0.303,0.346,0.364,0.423,0.673,0.830,0.929,0.929,2.344
