Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,243.400,4.082,0.309,1.540,2.892,4.992,8.810,11.414,20.927,43.434,0.245
5,341.600,2.913,0.319,1.060,1.988,3.541,6.289,7.935,14.241,29.478,0.343
10,370.000,2.689,0.244,0.952,1.984,3.291,5.972,7.539,12.193,18.638,0.372
15,277.000,3.599,0.242,1.509,2.306,5.209,7.302,9.032,13.764,24.579,0.278
20,331.000,2.999,0.267,0.934,2.084,3.542,6.659,8.550,14.288,41.806,0.333
25,265.600,3.753,0.315,1.543,2.382,5.440,8.158,10.259,14.241,21.797,0.266
30,370.400,2.691,0.243,0.878,1.938,3.244,5.852,8.235,13.235,48.416,0.372
35,365.400,2.724,0.274,0.911,1.978,3.358,5.887,7.713,10.884,23.324,0.367
40,299.800,3.325,0.284,1.083,2.202,4.385,7.362,9.344,15.110,30.570,0.301
45,357.000,2.791,0.279,0.973,2.176,3.559,5.764,7.637,12.233,34.925,0.358
50,287.400,3.472,0.294,1.077,2.224,4.388,7.718,9.608,15.562,52.696,0.288
55,210.200,4.732,0.323,1.812,2.847,6.904,9.673,12.572,19.298,33.903,0.211
