Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,81.000,2.382,0.745,1.259,1.836,2.675,3.996,5.182,9.995,37.478,0.420
5,104.200,1.862,0.750,1.206,1.717,2.067,2.600,3.084,5.449,30.277,0.537
10,140.800,1.365,0.626,0.758,1.256,1.602,1.929,2.227,3.966,54.473,0.732
15,138.600,1.245,0.608,0.785,1.301,1.489,1.661,1.779,2.271,10.646,0.803
20,121.200,1.569,0.666,1.285,1.493,1.780,2.103,2.468,3.585,8.684,0.637
25,136.800,1.185,0.615,0.728,1.053,1.565,1.738,1.907,2.601,3.454,0.844
30,201.600,0.896,0.598,0.679,0.727,0.848,1.561,1.707,1.922,4.586,1.117
35,127.400,1.428,0.623,1.017,1.401,1.671,2.088,2.472,3.020,4.193,0.700
40,158.800,1.200,0.603,0.720,0.872,1.532,1.932,2.323,3.252,19.494,0.833
45,136.200,1.395,0.625,0.884,1.041,1.380,1.902,2.272,8.551,49.895,0.717
50,117.800,1.537,0.614,1.035,1.476,1.808,2.292,2.666,3.985,5.557,0.651
55,105.800,1.780,0.704,1.397,1.717,1.958,2.587,3.088,5.004,9.933,0.562
