Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,166.600,3.641,0.982,2.297,2.991,4.505,6.429,7.543,9.861,17.168,0.275
5,174.200,3.684,1.073,2.421,3.127,4.743,6.161,6.884,8.471,15.461,0.271
10,185.600,3.457,1.357,2.221,2.988,4.452,5.772,6.391,7.557,16.866,0.289
15,185.200,3.372,1.072,2.184,2.876,4.271,5.813,6.577,7.725,14.148,0.297
20,163.400,3.968,0.980,2.474,3.550,5.411,6.485,7.098,8.134,10.256,0.252
25,160.800,3.991,1.234,2.441,3.599,5.474,6.730,7.334,8.135,10.064,0.251
30,169.800,3.929,1.485,2.641,3.625,5.129,6.147,6.867,7.995,11.260,0.255
35,160.400,4.048,1.070,2.600,3.865,5.275,6.501,7.238,8.803,10.714,0.247
40,213.600,3.074,0.959,2.067,2.724,3.461,5.389,6.028,7.339,8.784,0.325
45,212.400,3.052,0.988,2.085,2.743,3.291,5.195,6.060,7.446,13.249,0.328
50,215.800,2.932,1.145,2.120,2.637,3.200,4.767,5.786,7.283,10.017,0.341
55,164.600,3.963,1.436,2.619,3.695,5.303,6.270,6.823,7.801,9.668,0.252
