Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,11.504,6.402,6.917,8.037,15.378,18.573,19.778,40.224,40.224,0.087
5,17.600,8.453,6.103,6.569,6.843,8.208,13.895,15.807,24.334,24.334,0.118
10,14.800,7.488,6.186,6.572,6.812,7.296,8.088,14.993,16.773,16.773,0.134
15,16.400,8.973,6.200,6.542,7.114,8.959,15.361,16.399,51.614,51.614,0.111
20,15.200,8.039,6.196,6.648,6.932,7.409,15.015,15.770,20.505,20.505,0.124
25,16.400,8.101,6.301,6.695,6.973,8.109,10.235,15.703,31.891,31.891,0.123
30,10.800,11.969,6.495,7.213,8.847,16.108,18.153,23.582,42.570,42.570,0.084
35,12.800,9.979,6.562,7.369,7.970,10.008,17.597,20.112,21.815,21.815,0.100
40,12.400,9.184,6.909,7.487,7.946,9.105,15.602,16.789,19.275,19.275,0.109
45,15.400,9.896,6.834,7.571,7.986,11.460,15.792,17.126,22.875,22.875,0.101
50,16.400,7.603,6.371,6.781,7.014,7.238,7.859,12.668,21.139,21.139,0.132
55,20.200,7.131,6.031,6.445,6.636,6.846,7.457,11.809,14.162,14.668,0.140
