Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,76.600,2.556,0.865,1.612,2.309,2.976,3.764,4.525,9.738,28.837,0.391
5,104.400,1.841,0.733,1.157,1.499,2.035,2.812,3.492,5.865,22.427,0.543
10,101.000,1.799,0.751,1.110,1.667,2.101,2.659,3.417,5.177,16.491,0.556
15,115.000,1.625,0.828,1.024,1.558,2.028,2.401,2.735,4.467,6.508,0.615
20,138.400,1.347,0.765,0.915,1.055,1.793,2.099,2.287,3.041,8.621,0.742
25,122.400,1.474,0.747,0.907,1.225,1.778,2.092,2.468,6.285,14.191,0.678
30,105.400,1.741,0.731,0.989,1.703,2.044,2.588,3.164,6.031,7.852,0.575
35,158.800,1.330,0.689,0.872,1.014,1.488,2.246,2.882,4.488,11.193,0.752
40,109.000,1.601,0.647,1.007,1.508,1.843,2.442,2.997,4.555,11.575,0.625
45,128.800,1.457,0.639,0.842,1.037,1.743,2.775,3.434,5.514,8.503,0.687
50,129.000,1.505,0.634,0.805,1.184,1.770,2.485,3.284,5.605,15.263,0.664
55,144.000,1.240,0.635,0.842,1.000,1.369,1.924,2.419,4.381,10.059,0.806
