Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.600,1.156,0.374,0.541,0.826,1.532,2.319,2.582,4.915,4.915,0.865
5,19.800,0.655,0.332,0.400,0.467,0.593,0.946,1.124,11.523,11.523,1.526
10,20.800,0.522,0.334,0.375,0.399,0.449,0.795,0.875,2.545,3.388,1.917
15,18.600,0.418,0.299,0.344,0.367,0.428,0.663,0.699,0.975,0.975,2.395
20,20.600,0.572,0.275,0.337,0.369,0.548,0.798,0.823,2.195,11.576,1.747
25,19.800,0.421,0.278,0.323,0.342,0.374,0.486,0.694,4.628,4.628,2.378
30,17.400,0.368,0.251,0.314,0.338,0.369,0.486,0.608,0.844,0.844,2.720
35,17.600,0.356,0.255,0.317,0.338,0.366,0.429,0.468,0.850,0.850,2.807
40,19.200,0.384,0.274,0.321,0.352,0.409,0.514,0.637,0.862,0.862,2.606
45,21.400,0.476,0.261,0.350,0.388,0.501,0.704,0.986,1.434,1.716,2.101
50,16.000,0.509,0.250,0.338,0.428,0.661,0.857,0.981,1.359,1.359,1.964
55,12.800,0.525,0.287,0.364,0.420,0.700,0.908,1.064,1.208,1.208,1.906
