Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.600,9.066,5.720,6.516,7.652,10.032,14.421,16.299,20.725,20.725,0.110
5,15.200,9.103,5.467,5.841,6.310,13.276,14.133,15.056,16.039,16.039,0.110
10,17.800,9.890,5.321,5.773,10.251,13.703,14.345,14.706,15.742,15.742,0.101
15,13.000,9.703,5.357,5.697,11.389,13.084,14.234,14.644,16.242,16.242,0.103
20,13.600,10.084,5.360,5.827,11.495,13.328,14.389,16.658,22.066,22.066,0.099
25,13.000,10.644,5.546,6.550,8.466,14.146,18.552,19.541,23.209,23.209,0.094
30,12.000,10.745,5.703,6.190,12.633,14.775,15.726,16.992,22.314,22.314,0.093
35,12.200,9.530,5.969,6.538,7.681,11.713,15.493,16.220,18.617,18.617,0.105
40,11.200,11.942,5.981,6.496,13.491,15.743,16.813,17.196,28.403,28.403,0.084
45,11.400,11.532,6.061,6.628,9.521,14.354,17.886,21.869,38.481,38.481,0.087
50,8.200,15.161,6.802,10.600,11.792,18.019,22.739,34.640,41.041,41.041,0.066
55,13.600,11.699,7.299,8.149,8.902,12.828,22.260,23.992,34.658,34.658,0.085
