Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,201,201.000,1349,1953,3839,5017,6536,8369,12480,25527,46395
1,406,406.000,442,1020,1889,2404,3234,4175,6100,10330,14149
2,474,474.000,435,888,1709,2099,3007,3937,5331,6201,9882
3,420,420.000,321,887,1937,2400,3083,4991,6179,10830,15957
4,514,514.000,313,770,1566,1900,2606,3419,5076,6605,14959
5,519,519.000,273,755,1547,1919,2630,3551,5029,8110,11227
6,478,478.000,323,812,1667,2089,2624,4284,5344,8406,13488
7,504,504.000,304,743,1488,1971,2657,3569,5259,11103,13315
8,561,561.000,301,734,1256,1771,2542,3244,4731,6289,9820
9,553,553.000,246,721,1246,1804,2542,3408,4892,6027,11421
10,559,559.000,301,741,1472,1773,2557,3204,4681,5339,12858
11,489,489.000,275,739,1659,2039,2709,4517,5217,7660,12919
12,581,581.000,242,729,1210,1709,2537,3061,3361,5369,9979
13,476,476.000,271,768,1604,2090,2773,4539,5414,10635,11564
14,568,568.000,267,715,1402,1754,2499,3203,4495,6673,12208
15,352,352.000,275,793,1794,2799,3693,6510,7945,13428,14364
16,500,500.000,238,722,1508,1994,2578,4424,5401,13302,14141
17,624,624.000,276,721,1161,1598,2273,2949,3305,4940,5430
18,476,476.000,272,722,1644,2093,2628,4461,5591,12613,14704
19,510,510.000,255,726,1593,1956,2639,4495,5277,7462,14782
20,447,447.000,262,758,1558,2239,2970,4891,5798,11604,14462
21,284,284.000,358,1601,1971,3501,5194,7273,8393,13508,13631
22,257,257.000,318,1630,2406,3883,6199,7850,8359,13196,14205
23,538,538.000,259,714,1632,1852,2631,3208,4782,7628,12898
24,462,462.000,276,775,1608,2158,2830,4767,5532,12337,15798
25,496,496.000,261,715,1739,2008,2684,4319,5170,8023,11515
26,306,306.000,283,1390,1805,3260,4763,7278,8304,12768,16361
27,443,443.000,259,762,1771,2250,3006,4853,5919,7806,12243
28,604,604.000,227,700,1101,1655,2390,3061,3366,5068,22238
29,381,381.000,227,972,1843,2609,3692,5389,6600,10434,13023
30,574,574.000,247,733,1503,1736,2625,3166,3740,5198,6162
31,527,527.000,248,739,1582,1891,2690,3376,4920,6889,14405
32,600,600.000,234,709,1300,1661,2386,3088,3332,5036,14436
33,508,508.000,263,723,1582,1965,2843,4440,5035,6018,8496
34,548,548.000,252,704,1535,1818,2448,3238,4697,7055,15826
35,552,552.000,237,693,1193,1803,2395,3239,4882,8183,16649
36,545,545.000,255,706,1537,1829,2484,3293,4873,6571,14121
37,599,599.000,212,712,1136,1664,2442,3111,3494,5180,11110
38,617,617.000,216,701,1039,1614,2316,3186,3629,5248,6633
39,570,570.000,252,700,1460,1750,2611,3240,4466,5287,6992
40,604,604.000,252,703,1222,1647,2484,3015,3297,4969,9178
41,576,576.000,239,697,1505,1730,2587,3198,4561,5017,10201
42,522,522.000,242,733,1733,1909,2665,3377,4748,6170,16829
43,585,585.000,235,688,1578,1704,2507,3012,4499,4800,5321
44,513,513.000,214,696,1473,1943,2629,4457,5166,7655,11652
45,545,545.000,210,684,1433,1832,2555,3366,4763,7505,10398
46,617,617.000,226,673,1341,1612,2438,3008,3259,4915,6114
47,641,641.000,237,696,923,1554,2328,2999,3280,5106,10880
48,609,609.000,237,722,971,1635,2448,2991,3652,5198,9256
49,484,484.000,245,775,1580,2059,2806,4403,5235,8709,14063
50,513,513.000,231,707,1649,1946,2658,3879,5035,6754,11091
51,611,611.000,226,691,1175,1629,2347,2974,4309,5146,10060
52,533,533.000,237,712,1544,1872,2547,3220,4705,6319,15955
53,576,576.000,237,700,1505,1728,2426,3070,4418,6748,12475
54,631,631.000,243,691,1150,1579,2283,3004,3355,4784,5099
55,585,585.000,240,702,1477,1708,2512,3179,4487,4932,8791
56,483,483.000,254,721,1616,2061,2719,4557,5306,10773,12217
57,532,532.000,211,697,1440,1874,2441,3337,5061,11611,13107
58,603,603.000,233,684,1261,1650,2449,3112,4466,4978,5862
59,578,578.000,247,693,1560,1716,2447,3080,4511,5280,8117
