Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.000,1.945,1.095,1.428,1.769,2.294,2.723,3.221,5.226,5.226,0.514
5,10.400,1.956,0.937,1.560,1.861,2.260,2.679,3.361,4.387,4.387,0.511
10,19.000,1.391,0.929,1.237,1.347,1.480,1.636,1.908,2.526,2.526,0.719
15,19.400,1.496,0.908,1.254,1.410,1.560,1.766,2.364,4.069,4.069,0.668
20,17.200,1.486,1.045,1.290,1.390,1.576,1.967,2.164,2.682,2.682,0.673
25,15.600,1.589,1.117,1.311,1.461,1.702,2.161,2.283,4.668,4.668,0.629
30,11.000,2.338,1.235,1.749,2.056,2.532,3.653,4.556,7.387,7.387,0.428
35,9.600,1.975,1.191,1.525,1.781,2.036,2.863,3.580,5.590,5.590,0.506
40,18.400,1.788,1.079,1.472,1.626,1.876,2.523,2.725,7.092,7.092,0.559
45,10.200,2.305,1.162,1.610,1.949,2.698,3.694,4.595,5.239,5.239,0.434
50,11.000,2.093,1.344,1.535,1.882,2.323,3.218,3.684,5.859,5.859,0.478
55,14.400,1.793,1.056,1.496,1.714,1.916,2.372,2.825,4.117,4.117,0.558
