Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,142.800,4.342,1.583,2.865,3.805,5.436,6.993,7.876,10.048,26.317,0.230
5,158.200,4.137,1.116,2.639,3.709,5.396,6.721,7.524,8.652,9.660,0.242
10,139.200,4.560,1.368,3.134,4.482,5.899,6.981,7.510,8.189,8.623,0.219
15,150.600,4.062,1.421,2.494,3.647,5.445,6.890,7.562,8.500,10.913,0.246
20,162.800,3.915,1.032,2.372,3.261,5.214,6.780,7.637,8.495,17.918,0.255
25,152.800,4.067,1.142,2.666,3.883,5.304,6.305,6.737,8.230,11.166,0.246
30,156.400,4.331,1.064,2.795,4.176,5.772,7.048,7.481,8.289,9.509,0.231
35,144.600,4.628,1.469,3.065,4.629,6.052,7.092,7.612,8.646,11.868,0.216
40,173.000,3.874,1.304,2.468,3.153,4.898,6.949,7.761,9.512,22.271,0.258
45,137.200,4.710,1.555,3.143,4.383,5.927,7.630,8.934,10.757,17.215,0.212
50,183.800,3.537,1.386,2.348,3.034,4.003,6.197,7.429,9.721,11.497,0.283
55,137.000,4.840,1.319,2.823,3.805,6.593,8.883,10.169,11.482,12.867,0.207
