Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,229.600,4.330,0.450,1.668,2.799,5.700,8.625,12.113,21.810,52.637,0.231
5,289.400,3.436,0.362,1.170,2.354,4.078,7.398,10.163,17.300,42.234,0.291
10,500.600,1.986,0.313,0.831,1.506,2.773,3.545,4.648,6.934,30.009,0.503
15,431.600,2.297,0.329,0.843,1.823,3.006,4.445,6.561,8.879,21.031,0.435
20,418.400,2.383,0.322,0.865,1.875,3.058,4.841,6.848,9.544,18.811,0.420
25,404.800,2.463,0.362,0.940,1.970,3.398,4.544,6.973,8.831,20.978,0.406
30,246.400,4.026,0.422,1.438,2.693,4.903,8.293,10.637,17.884,97.711,0.248
35,301.400,3.308,0.406,1.070,2.314,4.188,7.816,9.351,16.730,29.730,0.302
40,363.400,2.741,0.326,1.008,2.205,3.585,5.490,7.771,10.400,18.529,0.365
45,253.200,3.936,0.381,1.484,2.623,5.146,8.313,10.149,18.005,73.637,0.254
50,271.000,3.674,0.444,1.159,2.547,4.323,8.284,10.610,18.627,35.171,0.272
55,327.800,3.036,0.379,1.014,2.229,3.664,7.066,8.930,12.387,60.214,0.329
