Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,104.400,5.997,2.072,3.663,4.851,6.865,9.674,11.742,22.021,96.227,0.167
5,149.400,4.092,1.480,2.738,3.384,4.299,7.523,8.925,12.589,15.933,0.244
10,167.000,3.935,1.302,2.748,3.418,4.278,6.100,7.731,13.423,29.780,0.254
15,172.400,3.629,1.197,2.612,3.236,4.004,5.240,7.306,10.076,28.423,0.276
20,200.200,3.317,1.755,2.596,3.172,3.844,4.323,4.731,7.157,14.412,0.301
25,180.200,3.565,1.332,2.577,3.174,3.943,5.384,7.103,9.545,12.464,0.281
30,213.600,3.124,1.162,2.320,2.899,3.496,3.975,5.765,8.554,12.620,0.320
35,193.000,3.344,1.063,2.302,2.890,3.522,5.738,7.512,9.320,14.809,0.299
40,196.200,3.274,1.509,2.334,2.943,3.613,4.890,6.060,8.426,19.001,0.305
45,173.000,3.801,1.705,2.627,3.348,4.217,6.124,7.688,10.954,17.991,0.263
50,168.800,3.763,1.232,2.706,3.330,4.122,5.117,6.511,10.538,79.811,0.266
55,130.400,5.019,1.938,3.067,3.999,6.106,8.832,10.292,15.392,63.498,0.199
