Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.800,1.508,0.949,1.233,1.386,1.625,2.184,2.790,3.241,3.241,0.663
5,16.000,1.519,0.978,1.183,1.365,1.776,2.250,2.424,3.441,3.441,0.658
10,11.800,1.553,0.978,1.212,1.376,1.687,2.221,2.520,4.742,4.742,0.644
15,16.200,1.475,0.695,1.177,1.351,1.601,2.052,2.664,3.658,3.658,0.678
20,10.200,1.675,1.077,1.330,1.653,1.889,2.243,2.551,3.380,3.380,0.597
25,11.600,1.654,0.929,1.179,1.414,1.751,2.362,3.339,5.217,5.217,0.604
30,13.400,1.633,0.985,1.289,1.513,1.765,2.394,2.777,3.368,3.368,0.613
35,13.800,1.620,0.893,1.234,1.559,1.780,2.303,2.531,3.113,3.113,0.617
40,11.600,1.720,0.985,1.248,1.626,1.919,2.482,3.118,4.897,4.897,0.581
45,9.600,2.085,0.931,1.412,1.839,2.451,3.249,4.898,5.913,5.913,0.480
50,8.200,1.971,0.925,1.277,1.833,2.606,2.915,3.725,3.897,3.897,0.507
55,10.800,1.850,1.021,1.353,1.774,2.155,2.661,3.022,3.249,3.249,0.541
