Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,190.200,3.328,1.342,2.295,2.932,3.710,5.480,6.294,8.693,15.771,0.300
5,184.400,3.518,1.065,2.220,2.838,4.322,6.447,7.456,9.032,11.657,0.284
10,160.200,4.074,1.301,2.533,3.582,5.374,6.934,7.631,8.943,10.408,0.245
15,193.800,3.408,1.041,2.180,2.784,4.244,6.114,6.909,8.367,19.004,0.293
20,163.000,3.846,1.418,2.286,3.092,5.152,6.711,7.674,8.646,32.653,0.260
25,170.400,3.866,1.121,2.451,3.534,5.092,6.348,6.801,8.020,9.304,0.259
30,190.600,3.466,1.450,2.175,2.858,4.393,6.297,7.056,7.981,11.079,0.289
35,188.000,3.444,0.961,2.240,2.951,4.354,5.851,6.684,8.137,16.215,0.290
40,167.800,3.951,0.987,2.384,3.126,5.319,7.115,8.222,10.018,11.542,0.253
45,165.000,3.882,1.376,2.547,3.250,4.392,6.638,7.879,10.484,47.719,0.258
50,164.200,3.992,1.538,2.528,3.260,4.098,7.143,9.088,14.210,24.447,0.250
55,142.600,4.465,1.372,2.828,3.654,5.169,7.917,9.203,12.016,38.889,0.224
