Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,75.600,7.870,1.898,5.487,7.475,9.559,11.928,13.819,20.756,22.900,0.127
5,115.600,5.512,1.596,3.310,4.936,6.955,8.877,9.943,13.314,57.042,0.181
10,148.600,4.231,1.397,2.492,3.350,5.349,7.630,8.799,11.003,39.843,0.236
15,126.400,4.906,1.551,3.354,4.611,6.198,7.482,8.194,12.562,21.401,0.204
20,108.400,5.854,1.383,3.749,5.171,6.802,8.436,10.786,17.468,84.934,0.171
25,188.400,3.578,1.109,2.300,3.019,4.536,6.099,6.978,8.616,9.982,0.279
30,197.200,3.312,0.980,2.104,2.764,4.001,6.087,6.723,7.857,9.750,0.302
35,173.400,3.740,1.185,2.436,3.195,4.917,6.275,6.829,8.281,10.696,0.267
40,164.600,3.940,1.495,2.528,3.569,5.198,6.487,6.980,8.258,10.830,0.254
45,178.400,3.429,1.231,2.318,2.972,4.010,5.729,6.974,8.566,17.170,0.292
50,153.000,4.222,1.014,2.454,3.519,5.553,7.451,8.156,10.567,12.958,0.237
55,135.400,4.590,1.027,2.589,3.766,6.136,7.865,9.241,11.676,41.614,0.218
