Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.200,1.026,0.368,0.449,0.757,1.127,1.647,2.204,12.351,12.351,0.975
5,17.000,0.501,0.316,0.383,0.423,0.512,0.797,0.825,1.763,1.763,1.996
10,17.600,0.696,0.299,0.373,0.413,0.664,0.897,1.089,10.164,10.164,1.438
15,20.200,0.545,0.329,0.366,0.400,0.624,0.807,0.882,2.938,3.854,1.833
20,23.200,0.496,0.296,0.345,0.383,0.505,0.720,0.857,2.243,3.926,2.017
25,22.800,0.427,0.303,0.335,0.356,0.415,0.541,0.627,2.089,3.408,2.341
30,21.000,0.388,0.252,0.327,0.349,0.387,0.544,0.663,0.920,0.951,2.580
35,19.000,0.525,0.286,0.323,0.343,0.425,0.685,0.917,5.292,5.292,1.906
40,22.400,0.405,0.262,0.327,0.342,0.400,0.628,0.761,0.879,0.945,2.467
45,20.400,0.476,0.290,0.321,0.345,0.401,0.516,0.667,0.932,9.503,2.100
50,18.200,0.430,0.255,0.329,0.362,0.527,0.633,0.657,0.982,0.982,2.328
55,20.400,0.404,0.278,0.322,0.346,0.391,0.688,0.719,0.780,0.833,2.474
