Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,203.000,4.894,0.454,1.907,3.264,5.912,9.318,12.670,23.736,140.267,0.204
5,237.600,4.202,0.442,1.686,2.618,5.671,8.607,11.651,19.816,44.280,0.238
10,323.600,3.063,0.327,1.216,1.976,4.171,6.583,8.062,13.902,54.473,0.326
15,333.200,2.991,0.287,1.301,1.867,4.131,6.057,7.491,13.038,19.598,0.334
20,272.200,3.657,0.395,1.478,2.333,5.124,7.444,9.977,15.233,22.614,0.273
25,333.800,2.981,0.301,1.036,1.896,4.063,6.581,7.836,13.737,25.368,0.335
30,472.200,2.112,0.274,0.730,1.669,2.657,4.437,5.885,8.737,16.661,0.473
35,298.200,3.346,0.302,1.373,2.113,4.764,6.916,8.403,13.976,22.443,0.299
40,360.800,2.759,0.247,0.861,1.890,3.234,6.370,7.900,14.128,25.791,0.362
45,330.000,3.030,0.294,1.047,2.188,3.780,5.985,8.276,15.975,49.895,0.330
50,270.400,3.675,0.291,1.442,2.226,5.062,7.758,10.915,18.190,28.123,0.272
55,239.600,4.159,0.323,1.652,2.594,5.875,8.406,10.235,18.730,66.579,0.240
