Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,133.600,4.542,1.535,2.821,4.267,5.889,7.199,7.962,11.447,20.498,0.220
5,143.600,4.415,1.457,3.080,4.366,5.612,6.480,7.089,8.409,16.595,0.227
10,169.400,3.875,1.297,2.425,3.368,5.169,6.345,7.133,8.595,10.478,0.258
15,131.400,4.650,1.208,2.873,4.373,5.983,7.359,8.486,10.979,26.174,0.215
20,146.600,4.347,1.518,2.658,3.642,5.436,6.959,8.709,13.673,20.149,0.230
25,134.400,4.803,2.033,3.662,4.699,5.772,6.565,7.091,8.571,10.919,0.208
30,148.400,4.354,1.298,2.580,3.466,5.008,7.477,9.301,13.364,56.593,0.230
35,139.800,4.729,1.209,2.696,3.574,6.066,8.499,10.105,16.622,48.055,0.211
40,117.200,5.787,1.676,3.394,4.889,7.702,9.932,11.140,16.325,30.795,0.173
45,107.000,6.127,1.866,3.607,5.397,7.956,10.217,11.455,14.373,58.845,0.163
50,103.400,6.147,1.309,3.924,5.806,7.530,9.933,11.222,14.537,29.016,0.163
55,130.400,5.028,1.696,3.249,4.080,6.090,8.785,10.152,14.428,22.949,0.199
