Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,5.400,2.990,0.690,1.329,2.039,3.599,5.245,9.704,11.668,11.668,0.334
5,11.600,1.065,0.301,0.455,0.786,1.061,2.119,2.753,8.700,8.700,0.939
10,13.200,0.614,0.286,0.339,0.428,0.784,0.987,1.720,2.854,2.854,1.627
15,17.000,0.660,0.240,0.316,0.362,0.489,0.784,0.895,8.377,8.377,1.515
20,19.400,0.409,0.257,0.301,0.329,0.384,0.646,0.798,2.439,2.439,2.445
25,19.400,0.598,0.222,0.303,0.337,0.472,0.796,1.797,6.607,6.607,1.673
30,12.800,0.895,0.283,0.404,0.511,0.940,1.370,1.494,13.806,13.806,1.118
35,16.400,0.391,0.258,0.286,0.356,0.452,0.572,0.669,0.967,0.967,2.555
40,14.000,0.493,0.236,0.281,0.356,0.617,0.753,0.918,3.794,3.794,2.029
45,19.400,0.424,0.215,0.286,0.347,0.510,0.759,0.779,1.115,1.115,2.357
50,18.600,0.352,0.231,0.276,0.297,0.356,0.543,0.707,1.014,1.014,2.845
55,25.000,0.377,0.242,0.279,0.305,0.398,0.672,0.718,0.794,0.889,2.652
