Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,177,177.000,1262,2198,4209,5623,7869,11140,15157,21484,25405
1,328,328.000,526,1103,2137,3014,3655,6415,8423,15499,16911
2,475,475.000,440,844,1744,2101,2821,3794,5280,6966,10796
3,343,343.000,359,1347,1922,2889,3770,6016,7103,13656,14868
4,342,342.000,336,1286,1723,2912,4095,6361,7358,12272,16553
5,345,345.000,313,1001,1756,2891,3790,6229,7423,14243,17094
6,514,514.000,367,738,1576,1934,2537,3296,5485,8231,13909
7,389,389.000,324,878,1875,2571,3105,5889,7054,8707,15647
8,450,450.000,305,749,1669,2206,2760,5010,6073,11995,12940
9,327,327.000,328,1317,1982,3055,4345,6254,7791,12604,14450
10,446,446.000,343,781,1644,2230,2921,4904,5970,11695,15013
11,421,421.000,304,815,1609,2374,2997,5482,6182,12708,22790
12,394,394.000,307,836,1724,2522,3216,5635,6457,12065,13484
13,357,357.000,337,903,1785,2810,3910,6134,7069,13833,14689
14,433,433.000,295,806,1591,2277,2893,5079,6073,11392,13357
15,518,518.000,336,725,1616,1918,2559,3465,5467,7153,17385
16,525,525.000,334,724,1511,1910,2613,3436,5434,6249,13313
17,577,577.000,316,699,1515,1714,2527,3091,3483,5987,7450
18,522,522.000,320,742,1542,1911,2640,3720,5391,6798,13098
19,385,385.000,326,800,1540,2592,3695,5705,6390,12787,13818
20,405,405.000,320,910,1717,2463,3037,5663,6656,8191,13936
21,414,414.000,312,920,1604,2408,3020,5310,6102,11908,14912
22,457,457.000,316,738,1670,2190,2732,4775,5788,11989,13843
23,342,342.000,322,1249,1791,2906,3992,5900,7108,13010,13472
24,390,390.000,299,880,1578,2573,3347,5880,7063,13064,14832
25,423,423.000,288,794,1686,2343,3124,5427,6183,9309,15596
26,528,528.000,267,720,1438,1892,2554,3870,5055,6652,12082
27,463,463.000,323,849,1518,2147,2841,4807,5713,8593,12694
28,325,325.000,301,1026,1994,3064,3697,7217,8306,14801,17554
29,478,478.000,327,845,1753,2082,2857,3896,5451,7571,9676
30,291,291.000,287,1196,2016,3425,5362,7209,8379,16225,17934
31,342,342.000,308,949,2062,2958,3584,6228,8489,16139,29620
32,263,263.000,430,1333,2435,3735,4441,7988,12036,19648,23678
33,267,267.000,383,1311,2535,3734,4882,7804,9612,19905,29603
34,257,257.000,354,1113,2706,3889,4745,9090,12371,20749,27936
35,196,196.000,352,1442,2955,5079,5817,10608,12872,21684,154447
36,304,304.000,383,1169,2432,3263,3997,6951,8853,15640,31676
37,306,306.000,316,873,2113,3251,3467,6319,8706,18647,93682
38,435,435.000,296,773,1811,2291,2784,5614,6996,9503,16686
39,426,426.000,314,812,1555,2359,2890,5884,6821,11763,13637
40,373,373.000,308,760,1707,2656,3329,6193,7731,13466,14321
41,412,412.000,323,754,1789,2417,2960,5648,6601,12398,16918
42,547,547.000,287,712,1400,1823,2473,3198,5556,7355,14094
43,539,539.000,273,717,1589,1848,2539,3265,5390,6153,15189
44,414,414.000,317,874,1665,2407,3184,5125,5789,9341,17046
45,413,413.000,281,780,1840,2419,2883,5758,6702,10396,16947
46,398,398.000,334,991,1772,2508,3448,5127,5914,10993,11511
47,312,312.000,314,1289,2061,3188,4713,6621,8289,13591,16404
48,441,441.000,285,775,1706,2265,2980,5050,5971,11083,12497
49,552,552.000,280,684,1515,1805,2500,3179,5362,7563,15119
50,492,492.000,267,712,1591,2023,2724,3894,5625,7822,12881
51,428,428.000,282,729,1534,2341,2969,5544,6361,12248,14400
52,545,545.000,264,698,1362,1821,2561,3220,5437,7010,12005
53,415,415.000,303,708,1679,2401,3030,5217,6639,13158,14216
54,418,418.000,280,779,1650,2391,3075,5564,6248,8064,13756
55,460,460.000,279,747,1516,2163,3048,4481,5777,8796,9558
56,453,453.000,287,719,1724,2202,2781,5435,6385,8295,13499
57,385,385.000,291,826,1672,2595,3067,5989,7362,12846,13939
58,326,326.000,310,1335,1794,3062,4581,6335,7378,12643,14667
59,434,434.000,298,714,1626,2282,2684,5552,6908,13577,15509
