Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,88.800,7.151,2.496,4.408,6.200,9.220,12.370,13.611,17.695,34.904,0.140
5,119.400,5.601,1.953,3.707,4.832,6.685,9.385,11.030,14.047,18.380,0.179
10,140.000,5.010,2.035,3.395,4.450,5.980,8.168,9.641,11.806,16.334,0.200
15,131.800,4.852,1.744,3.330,4.201,5.533,7.695,9.682,13.308,31.602,0.206
20,135.600,4.828,1.265,3.249,4.216,5.419,8.010,10.112,13.815,23.498,0.207
25,161.000,4.105,1.560,2.669,3.486,5.290,7.069,7.893,9.547,18.412,0.244
30,158.800,4.194,1.356,2.721,3.873,5.577,6.807,7.410,9.075,10.048,0.238
35,149.200,4.225,1.425,2.563,3.875,5.640,6.885,7.754,9.331,28.911,0.237
40,188.200,3.602,0.946,2.226,2.959,4.695,6.238,7.079,8.700,10.404,0.278
45,155.200,4.175,1.442,2.474,3.866,5.715,6.996,7.624,9.291,11.455,0.240
50,180.400,3.519,1.159,2.260,2.958,4.592,6.096,6.768,7.803,9.364,0.284
55,192.800,3.489,1.155,2.189,2.837,4.372,6.583,7.506,8.408,9.313,0.287
