Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,362.000,2.749,0.361,1.059,1.959,3.571,5.710,7.570,12.177,31.757,0.364
5,422.600,2.356,0.329,0.788,1.730,2.920,5.568,6.495,10.259,19.419,0.424
10,366.400,2.719,0.338,0.950,1.749,3.511,6.004,7.154,13.180,19.817,0.368
15,362.400,2.749,0.318,0.899,1.754,3.608,6.017,7.113,13.596,23.198,0.364
20,308.000,3.237,0.315,1.376,1.980,4.804,6.453,7.738,13.745,15.392,0.309
25,340.600,2.933,0.289,0.952,1.840,3.597,6.352,7.930,14.587,66.322,0.341
30,337.600,2.945,0.341,0.975,2.083,3.620,6.531,8.329,14.461,36.484,0.340
35,376.000,2.650,0.283,0.836,1.801,3.330,5.978,7.467,12.492,17.930,0.377
40,308.000,3.238,0.310,1.178,2.044,4.332,6.890,8.817,17.111,35.068,0.309
45,257.200,3.872,0.327,1.286,2.419,5.211,8.086,10.916,20.917,50.583,0.258
50,301.000,3.307,0.316,1.201,2.309,4.210,6.987,8.980,14.208,92.630,0.302
55,301.600,3.299,0.275,1.268,2.115,4.451,7.473,9.115,15.608,27.434,0.303
