Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.600,1.410,0.407,0.768,1.196,1.700,2.566,3.656,4.481,4.481,0.709
5,16.400,0.811,0.307,0.681,0.778,0.885,1.076,1.470,2.753,2.753,1.233
10,14.200,0.827,0.335,0.402,0.711,0.801,0.966,1.130,7.735,7.735,1.209
15,11.000,0.748,0.302,0.417,0.721,0.804,0.906,2.412,3.548,3.548,1.336
20,11.600,0.875,0.285,0.383,0.561,0.803,1.303,2.564,6.963,6.963,1.143
25,10.000,0.670,0.358,0.551,0.699,0.760,0.827,0.896,1.135,1.135,1.492
30,13.000,0.704,0.341,0.404,0.482,0.727,1.185,1.296,5.681,5.681,1.421
35,14.200,0.661,0.319,0.414,0.478,0.777,1.148,1.242,4.241,4.241,1.513
40,10.600,0.796,0.365,0.479,0.742,0.945,1.144,1.296,3.610,3.610,1.256
45,6.600,0.729,0.313,0.433,0.697,0.907,1.168,1.474,1.573,1.573,1.372
50,7.800,0.881,0.311,0.653,0.867,1.038,1.429,1.602,1.749,1.749,1.135
55,12.200,0.595,0.357,0.452,0.500,0.667,0.887,0.970,1.960,1.960,1.681
