Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,397.400,2.505,0.347,1.006,1.756,3.114,4.970,6.518,12.040,43.722,0.399
5,475.000,2.097,0.325,0.728,1.644,2.667,4.522,5.836,9.774,16.460,0.477
10,456.200,2.182,0.292,0.778,1.621,2.838,4.577,5.923,11.236,18.871,0.458
15,507.800,1.954,0.308,0.720,1.542,2.564,3.446,5.605,8.339,15.282,0.512
20,482.200,2.067,0.304,0.727,1.604,2.706,4.010,5.728,9.118,21.801,0.484
25,426.600,2.337,0.271,0.790,1.808,2.878,4.558,6.217,9.686,98.619,0.428
30,429.800,2.315,0.273,0.843,1.797,3.079,4.665,6.253,9.170,20.694,0.432
35,435.000,2.291,0.320,0.841,1.856,3.004,4.330,6.417,9.297,17.817,0.436
40,448.600,2.217,0.296,0.867,1.698,3.098,4.149,6.093,8.673,13.400,0.451
45,317.800,3.133,0.355,1.064,2.177,3.941,6.780,8.520,15.207,51.343,0.319
50,344.400,2.895,0.353,1.012,2.104,3.765,6.495,7.542,11.308,19.122,0.345
55,343.200,2.899,0.376,1.003,2.173,3.777,5.983,8.038,12.619,36.720,0.345
