Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.400,1.720,0.486,0.700,0.976,1.437,3.237,5.634,14.643,14.643,0.581
5,10.200,0.852,0.386,0.493,0.819,0.928,1.025,1.493,4.216,4.216,1.174
10,10.000,1.028,0.397,0.595,0.787,0.907,1.138,2.340,8.275,8.275,0.973
15,14.800,0.677,0.314,0.457,0.509,0.743,1.062,1.157,3.821,3.821,1.477
20,11.000,1.021,0.430,0.522,0.739,0.945,1.359,1.836,11.351,11.351,0.980
25,8.600,0.868,0.420,0.532,0.839,1.047,1.403,1.526,2.054,2.054,1.152
30,7.800,0.991,0.443,0.789,1.007,1.171,1.386,1.434,1.636,1.636,1.009
35,13.800,0.908,0.364,0.489,0.795,1.039,1.290,1.377,7.885,7.885,1.101
40,13.600,0.672,0.357,0.428,0.567,0.812,0.997,1.068,3.820,3.820,1.487
45,15.600,0.567,0.355,0.405,0.442,0.620,1.001,1.141,1.305,1.305,1.764
50,17.200,0.625,0.319,0.405,0.504,0.762,0.969,1.172,2.939,2.939,1.601
55,14.400,0.491,0.310,0.379,0.418,0.478,0.818,0.956,1.029,1.029,2.039
