Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,77.600,8.300,2.292,5.007,6.585,10.261,14.508,17.984,32.048,46.291,0.120
5,96.000,6.902,1.723,4.285,5.781,8.859,12.147,14.203,18.807,22.929,0.145
10,101.200,6.546,2.296,4.102,5.304,7.711,10.470,12.901,21.733,68.099,0.153
15,105.400,6.506,1.870,4.084,5.890,8.347,10.748,12.033,15.421,23.011,0.154
20,113.600,5.607,2.253,3.798,4.793,6.094,9.315,11.173,16.893,56.537,0.178
25,121.000,5.106,1.820,3.598,4.512,5.871,8.357,9.859,11.810,13.725,0.196
30,132.400,5.084,1.911,3.100,4.218,6.675,8.826,10.055,13.117,21.144,0.197
35,151.400,4.433,1.310,2.653,3.404,4.904,8.016,9.727,15.334,77.560,0.226
40,124.400,5.393,1.509,2.863,5.272,7.745,9.291,9.783,10.470,11.378,0.185
45,208.000,3.139,1.082,2.256,2.819,3.439,4.709,5.851,9.115,10.310,0.319
50,171.200,3.843,1.071,2.553,3.255,4.177,6.639,7.884,10.289,19.284,0.260
55,157.400,4.116,1.326,2.708,3.424,4.415,6.640,9.073,13.223,41.302,0.243
