Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,4.800,2.772,1.305,1.816,2.603,3.722,4.245,5.642,6.363,6.363,0.361
5,8.000,1.807,1.267,1.471,1.631,1.991,2.848,2.871,2.926,2.926,0.553
10,8.800,1.945,1.226,1.608,1.837,2.139,3.004,3.044,3.679,3.679,0.514
15,10.400,2.296,1.078,1.454,2.091,2.879,3.389,3.938,6.739,6.739,0.436
20,11.400,1.686,1.205,1.386,1.502,1.774,2.156,2.611,5.849,5.849,0.593
25,8.600,1.993,1.018,1.407,1.684,2.024,2.648,3.653,8.859,8.859,0.502
30,9.800,2.021,1.270,1.678,1.865,2.246,2.747,2.895,3.570,3.570,0.495
35,15.000,1.745,1.041,1.339,1.529,1.858,2.670,2.900,5.637,5.637,0.573
40,10.400,2.088,1.120,1.572,2.197,2.470,2.694,2.853,3.723,3.723,0.479
45,16.400,1.446,0.983,1.287,1.421,1.524,1.783,1.902,2.554,2.554,0.692
50,17.000,1.622,0.968,1.346,1.512,1.856,2.154,2.456,2.876,2.876,0.616
55,13.000,1.838,1.089,1.373,1.505,2.016,2.783,2.885,5.381,5.381,0.544
