Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,295,295.000,807,1282,2555,3371,4242,6899,8601,16735,34711
1,465,465.000,495,998,1369,2136,3041,3789,4186,7620,8844
2,361,361.000,318,940,1959,2759,3319,6287,7284,13356,17941
3,344,344.000,352,1430,1961,2893,3883,5997,6909,13451,15063
4,473,473.000,350,804,1593,2117,2694,4405,6070,8874,14017
5,412,412.000,370,818,1661,2400,3056,5805,6531,11483,13200
6,381,381.000,351,813,1777,2610,2986,5859,7093,13934,23651
7,394,394.000,394,859,1868,2538,3132,5887,6990,13299,14065
8,393,393.000,393,900,1782,2523,3359,5554,6156,8818,20491
9,434,434.000,317,826,1669,2293,2912,4881,5910,12235,15298
10,566,566.000,328,715,1075,1763,2403,3176,5599,6742,14258
11,230,230.000,760,1579,3982,4342,6018,8370,12377,14308,19364
12,265,265.000,396,1411,2710,3748,5679,7111,11815,14957,15719
13,390,390.000,366,821,1569,2555,3437,5463,6286,12844,20259
14,432,432.000,336,734,1690,2314,2968,5499,6283,11630,14819
15,287,287.000,555,1347,2281,3471,4925,6933,9037,14438,14780
16,286,286.000,387,1322,2198,3480,5013,6921,8660,14320,19229
17,301,301.000,373,1485,1999,3315,5218,7076,7950,14532,15120
18,475,475.000,366,815,1441,2080,2764,3834,5554,10747,17102
19,444,444.000,389,778,1617,2241,2838,5340,6116,9273,17839
20,460,460.000,335,741,1611,2165,2814,4796,5911,11205,12273
21,478,478.000,325,730,1607,2079,2627,4103,5746,11604,14537
22,431,431.000,308,722,1763,2314,2820,5377,6833,13228,14790
23,392,392.000,352,758,1746,2539,3196,5682,6772,11918,15019
24,254,254.000,630,1613,2654,3944,5797,7522,8609,14181,15817
25,356,356.000,331,871,1798,2790,3448,6315,7778,13976,21521
26,432,432.000,306,715,1616,2316,2675,5671,7171,12601,15547
27,439,439.000,313,740,1527,2264,2881,5045,5851,12215,12702
28,362,362.000,309,847,1733,2752,3608,6225,7522,13094,15987
29,337,337.000,343,1292,1792,2965,4204,6250,7791,11754,14241
30,369,369.000,319,1297,1778,2699,3228,6130,7297,13139,14334
31,393,393.000,303,795,1764,2534,2967,5949,7384,15922,24884
32,393,393.000,367,973,1657,2544,3310,5405,6397,12916,16536
33,371,371.000,326,991,1757,2688,3886,5910,6796,10813,14531
34,409,409.000,310,756,1699,2441,3015,6016,7035,12680,17193
35,268,268.000,382,1497,2278,3714,5555,7608,9243,14567,15459
36,284,284.000,384,1367,2398,3497,4388,7172,8613,18963,22905
37,485,485.000,281,763,1547,2053,2803,4370,5858,7208,13510
38,347,347.000,356,1220,1898,2891,3892,5989,7304,13676,14902
39,291,291.000,519,1376,1923,3422,4820,6442,7793,13022,16132
40,346,346.000,292,1289,1572,2873,4351,5896,6569,12389,14343
41,470,470.000,350,772,1606,2115,2905,3741,4899,8017,24613
42,471,471.000,283,805,1619,2120,2904,3893,5702,8237,15355
43,310,310.000,303,1299,2079,3206,4387,6703,8013,14144,28194
44,533,533.000,265,749,1540,1875,2553,3273,5610,7113,14271
45,363,363.000,333,1021,1733,2744,3395,6010,7835,14862,22644
46,274,274.000,418,1442,2874,3639,5304,6704,8937,13027,13352
47,459,459.000,306,768,1596,2176,2876,4224,5931,12449,14676
48,540,540.000,306,720,1393,1841,2436,3367,5684,7261,13403
49,406,406.000,301,745,1656,2463,2970,5666,6690,14372,15621
50,312,312.000,467,1227,2633,3186,4466,5873,7540,11120,16634
51,317,317.000,310,1225,2016,3143,4376,6540,8619,15127,15606
52,306,306.000,350,1223,2218,3264,4749,6474,9394,13098,15219
53,304,304.000,341,1319,1913,3277,4632,6733,8882,13587,16351
54,469,469.000,325,804,1872,2129,2848,3581,6022,7536,15042
55,422,422.000,319,829,1769,2352,2919,4367,5887,11289,55113
56,407,407.000,317,805,1834,2450,3017,5479,7100,14168,16578
57,307,307.000,372,1479,1914,3250,4734,6803,8122,13446,16913
58,230,230.000,341,1779,3152,4339,6402,8508,9612,15258,17279
59,455,455.000,313,764,1737,2189,3011,4457,6046,7186,12765
