Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,125.600,1.640,0.649,1.038,1.416,1.803,2.235,2.935,6.882,19.323,0.610
5,150.200,1.288,0.654,0.827,0.982,1.524,2.068,2.736,4.215,9.551,0.776
10,133.200,1.388,0.644,0.886,1.104,1.682,2.122,2.479,4.658,10.775,0.720
15,138.800,1.494,0.623,0.823,1.047,1.563,2.356,3.001,6.697,56.623,0.669
20,149.000,1.377,0.640,0.845,1.016,1.491,2.104,2.516,4.417,64.351,0.726
25,196.000,0.986,0.606,0.700,0.781,1.104,1.599,1.856,2.525,6.298,1.014
30,185.800,1.011,0.605,0.701,0.780,1.242,1.743,1.924,2.507,4.016,0.989
35,146.200,1.177,0.629,0.727,1.002,1.514,1.786,1.994,2.613,6.703,0.850
40,159.600,1.179,0.607,0.704,0.831,1.682,1.901,2.016,2.494,7.948,0.848
45,148.800,1.223,0.627,0.777,1.056,1.492,1.881,2.182,4.019,7.454,0.818
50,140.400,1.322,0.630,0.802,0.982,1.475,2.083,2.660,4.737,25.116,0.757
55,157.000,1.119,0.620,0.795,0.909,1.117,1.613,1.940,4.715,17.796,0.893
