Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,151.800,1.386,0.655,0.852,1.180,1.741,2.081,2.493,4.144,16.916,0.721
5,149.600,1.281,0.616,0.750,1.271,1.582,1.784,1.987,4.484,12.753,0.780
10,176.600,1.094,0.603,0.703,0.782,1.215,1.683,2.075,4.538,26.555,0.914
15,165.600,1.119,0.591,0.707,1.089,1.448,1.601,1.752,1.993,6.202,0.893
20,145.600,1.252,0.604,0.834,1.068,1.585,1.947,2.216,2.798,5.724,0.799
25,128.600,1.444,0.767,0.943,1.290,1.878,2.137,2.286,3.011,9.632,0.693
30,159.000,1.148,0.585,0.696,0.849,1.567,2.008,2.322,2.876,4.060,0.871
35,164.400,1.059,0.589,0.689,0.794,1.394,1.695,1.896,2.391,12.132,0.944
40,210.000,0.892,0.589,0.672,0.717,0.884,1.516,1.639,1.825,10.198,1.121
45,161.400,1.120,0.583,0.690,0.997,1.515,1.666,1.765,2.056,5.693,0.893
50,143.800,1.304,0.586,0.823,1.147,1.543,1.882,2.179,2.850,20.674,0.767
55,162.000,1.088,0.591,0.693,0.804,1.464,1.792,2.063,2.814,4.330,0.919
