Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.800,2.437,1.124,1.632,2.005,2.627,3.324,3.891,17.510,17.510,0.410
5,13.800,1.672,1.045,1.346,1.493,1.866,2.301,2.386,3.981,3.981,0.598
10,12.200,2.887,1.132,1.304,1.644,1.922,2.874,4.163,64.893,64.893,0.346
15,15.200,1.927,1.007,1.392,1.718,2.335,3.251,3.717,4.811,4.811,0.519
20,16.600,1.618,1.120,1.344,1.517,1.775,2.266,2.680,3.173,3.173,0.618
25,13.800,1.908,0.943,1.427,1.673,2.025,3.004,3.697,5.560,5.560,0.524
30,12.200,1.895,1.201,1.502,1.660,2.046,2.748,3.640,4.471,4.471,0.528
35,10.400,2.487,1.220,1.647,1.923,2.890,3.786,5.156,8.671,8.671,0.402
40,12.400,1.960,1.168,1.596,1.809,2.088,2.765,3.389,4.214,4.214,0.510
45,15.200,1.820,1.143,1.492,1.654,1.881,2.734,3.199,3.927,3.927,0.549
50,14.400,1.895,1.160,1.460,1.616,1.916,3.000,3.496,5.905,5.905,0.528
55,16.800,1.524,1.029,1.347,1.449,1.647,1.806,2.082,2.788,2.788,0.656
