Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,130.200,4.697,1.262,2.998,4.142,5.835,7.370,8.589,13.192,31.596,0.213
5,161.400,4.092,1.235,2.527,3.241,4.762,7.470,9.352,12.627,27.904,0.244
10,137.000,4.555,1.202,2.776,3.661,5.364,7.593,9.230,12.978,113.582,0.220
15,133.200,4.569,1.208,2.645,3.662,5.567,7.839,10.009,13.687,53.513,0.219
20,145.600,4.265,1.073,2.740,3.557,4.953,6.761,8.309,13.481,59.050,0.234
25,193.600,3.245,1.472,2.170,2.759,3.685,5.620,6.895,8.833,15.659,0.308
30,184.600,3.442,1.492,2.213,2.874,4.009,6.037,7.327,9.994,11.534,0.291
35,160.600,4.089,1.515,2.390,3.222,5.401,7.175,8.498,10.401,15.299,0.245
40,166.600,3.864,1.098,2.305,3.031,5.181,7.133,8.050,10.147,12.940,0.259
45,157.200,4.114,1.382,2.615,3.453,5.009,6.548,7.727,13.752,31.425,0.243
50,146.600,4.442,1.208,2.580,3.292,4.985,7.966,11.112,17.368,61.521,0.225
55,180.400,3.595,1.014,2.541,3.123,3.984,5.645,7.234,10.807,24.290,0.278
