Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.000,2.461,1.251,1.779,2.052,2.390,2.989,3.339,19.938,19.938,0.406
5,15.200,1.980,1.029,1.536,1.840,2.349,2.870,3.196,4.386,4.386,0.505
10,7.800,2.140,1.430,1.656,1.999,2.392,3.006,3.722,4.151,4.151,0.467
15,11.400,2.079,1.236,1.541,1.896,2.571,3.157,3.282,3.786,3.786,0.481
20,11.400,1.706,1.125,1.491,1.620,1.832,2.426,2.659,2.836,2.836,0.586
25,12.400,1.872,1.133,1.484,1.663,1.999,2.699,3.030,5.098,5.098,0.534
30,10.800,2.168,1.177,1.464,1.754,2.316,3.301,5.600,6.969,6.969,0.461
35,13.800,1.948,1.112,1.460,1.754,2.277,2.944,3.289,3.447,3.447,0.513
40,10.200,2.101,1.044,1.505,1.899,2.464,2.887,4.018,4.492,4.492,0.476
45,11.000,2.016,0.953,1.224,1.501,1.958,3.754,4.925,10.497,10.497,0.496
50,10.800,2.168,0.998,1.272,1.704,2.722,3.907,4.565,7.781,7.781,0.461
55,13.200,1.901,1.058,1.373,1.615,1.938,3.195,3.527,6.458,6.458,0.526
