Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.000,11.857,6.740,7.405,10.098,15.207,18.248,20.496,27.286,27.286,0.084
5,17.800,8.823,5.726,6.128,6.550,8.044,16.205,17.565,35.703,35.703,0.113
10,15.000,8.284,5.757,6.187,6.699,7.650,15.157,17.518,26.075,26.075,0.121
15,15.400,7.132,5.682,6.047,6.307,6.722,8.898,14.729,17.358,17.358,0.140
20,17.000,6.697,5.596,6.110,6.396,6.817,7.128,7.459,17.336,17.336,0.149
25,18.200,7.272,5.325,5.800,6.001,6.984,11.402,15.064,17.456,17.456,0.138
30,20.200,5.929,5.199,5.515,5.663,5.837,6.252,7.275,12.900,13.606,0.169
35,21.000,6.384,4.941,5.311,5.485,5.823,10.491,13.616,15.238,15.480,0.157
40,19.400,6.773,5.026,5.316,5.486,6.856,10.976,13.280,15.669,15.669,0.148
45,17.400,8.114,4.981,5.634,6.226,9.244,15.455,16.995,21.406,21.406,0.123
50,14.600,8.797,5.612,6.124,6.734,8.143,12.732,19.148,51.290,51.290,0.114
55,11.200,9.938,5.765,6.373,6.996,14.956,17.950,18.511,27.295,27.295,0.101
