Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.800,1.476,0.412,0.720,1.375,1.959,2.574,2.888,5.604,5.604,0.678
5,17.600,0.637,0.327,0.383,0.425,0.576,1.472,1.766,3.944,3.944,1.570
10,16.600,0.479,0.262,0.353,0.391,0.486,0.754,0.913,1.963,1.963,2.086
15,11.800,0.585,0.303,0.377,0.429,0.740,0.951,1.133,2.642,2.642,1.710
20,13.600,0.498,0.293,0.372,0.412,0.562,0.798,1.049,1.527,1.527,2.008
25,14.000,0.521,0.317,0.373,0.412,0.495,0.945,1.157,1.640,1.640,1.918
30,14.200,0.489,0.302,0.354,0.390,0.485,0.783,0.848,3.177,3.177,2.046
35,10.400,0.625,0.299,0.361,0.420,0.906,1.054,1.266,1.700,1.700,1.601
40,11.800,0.681,0.324,0.388,0.466,0.717,1.032,1.414,7.141,7.141,1.468
45,13.200,0.459,0.292,0.365,0.415,0.528,0.621,0.737,0.977,0.977,2.179
50,15.800,0.469,0.291,0.353,0.396,0.507,0.797,0.865,1.165,1.165,2.133
55,16.000,0.404,0.269,0.338,0.376,0.430,0.508,0.666,0.979,0.979,2.473
