Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,139.200,1.487,0.690,0.944,1.192,1.797,2.165,2.574,4.468,30.709,0.673
5,151.800,1.189,0.608,0.768,1.025,1.559,1.760,1.893,2.453,10.094,0.841
10,113.600,1.445,0.639,0.884,1.469,1.749,2.038,2.318,3.292,10.538,0.692
15,127.200,1.413,0.688,0.841,1.457,1.802,2.093,2.367,3.281,8.041,0.708
20,130.200,1.513,0.664,0.843,1.391,1.784,2.082,2.431,4.556,30.695,0.661
25,119.000,1.599,0.649,0.849,1.436,1.826,2.133,2.492,5.018,54.699,0.625
30,136.800,1.244,0.661,0.805,1.007,1.656,1.904,2.110,3.018,4.467,0.804
35,162.600,1.050,0.609,0.720,0.798,1.464,1.667,1.775,1.977,3.426,0.953
40,162.200,1.086,0.617,0.724,0.855,1.497,1.738,1.791,1.989,2.359,0.921
45,155.600,1.103,0.611,0.719,0.815,1.487,1.760,1.859,2.512,7.310,0.906
50,174.600,1.004,0.616,0.701,0.764,1.314,1.646,1.832,2.440,5.731,0.996
55,181.200,1.027,0.610,0.696,0.779,1.386,1.623,1.811,2.153,6.318,0.974
