Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.200,1.747,0.469,0.701,1.006,2.123,3.062,4.030,9.476,9.476,0.573
5,12.200,0.784,0.340,0.470,0.646,0.903,1.226,1.596,3.579,3.579,1.276
10,11.400,0.931,0.351,0.417,0.469,0.785,1.273,4.348,9.276,9.276,1.074
15,13.600,0.901,0.328,0.406,0.489,0.833,1.120,1.463,14.081,14.081,1.110
20,11.400,0.760,0.314,0.373,0.440,0.663,0.938,1.157,9.164,9.164,1.316
25,12.200,0.523,0.280,0.354,0.449,0.680,0.810,0.826,0.956,0.956,1.910
30,13.800,0.535,0.227,0.308,0.593,0.710,0.807,0.820,0.971,0.971,1.869
35,12.800,0.681,0.250,0.302,0.674,0.757,0.797,0.836,5.693,5.693,1.468
40,19.200,0.447,0.227,0.274,0.338,0.644,0.743,0.809,1.106,1.106,2.237
45,13.600,0.596,0.237,0.327,0.622,0.745,0.821,0.888,2.381,2.381,1.679
50,15.800,0.447,0.197,0.271,0.332,0.620,0.749,0.778,0.852,0.852,2.238
55,17.000,0.478,0.242,0.281,0.339,0.726,0.780,0.819,1.481,1.481,2.090
