Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,101.400,5.909,1.563,3.637,5.167,7.572,9.733,11.806,18.047,30.390,0.169
5,172.600,3.660,1.290,2.514,3.225,4.133,5.848,7.102,9.583,26.045,0.273
10,145.000,4.375,1.117,2.587,3.449,4.958,7.296,9.115,17.528,57.028,0.229
15,128.600,4.711,1.094,2.836,3.979,5.791,7.435,8.918,15.487,55.134,0.212
20,165.800,3.657,1.493,2.422,3.117,4.408,5.993,7.467,10.424,13.001,0.273
25,215.200,3.001,1.251,2.026,2.607,3.180,5.028,6.532,8.820,11.414,0.333
30,240.400,2.731,0.961,1.957,2.496,2.988,3.783,5.178,7.735,23.254,0.366
35,183.000,3.489,1.352,2.302,2.938,3.903,6.147,7.149,9.513,16.841,0.287
40,145.600,4.351,1.068,2.717,3.602,5.264,7.549,9.158,11.918,22.399,0.230
45,190.400,3.387,1.122,2.231,2.841,3.555,5.689,7.061,10.580,44.449,0.295
50,176.800,3.551,1.035,2.222,2.880,3.887,6.401,7.777,11.132,18.413,0.282
55,173.600,3.772,1.285,2.410,3.046,4.469,6.798,7.570,9.047,74.135,0.265
