Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,213,213.000,1251,1975,3392,4666,6232,8404,10932,18770,30709
1,343,343.000,551,1168,2140,2899,3665,5994,7718,11303,21689
2,345,345.000,493,1006,2111,2883,3470,5758,7478,14986,38014
3,298,298.000,444,1465,2087,3335,4202,6729,8627,15377,19454
4,392,392.000,410,966,2012,2543,3193,4837,6703,13804,22887
5,392,392.000,353,942,1893,2538,3090,5453,7012,12630,13195
6,436,436.000,340,780,1646,2290,2729,5736,7263,10997,15176
7,264,264.000,676,1509,3077,3753,5681,6874,7937,13702,13921
8,287,287.000,394,1521,2129,3472,4961,7181,8110,14028,14066
9,396,396.000,297,809,1760,2514,2977,5834,7085,13133,14549
10,358,358.000,351,973,1838,2785,3356,6122,7790,13628,13998
11,312,312.000,426,1400,2146,3210,4467,6837,8262,12433,15592
12,325,325.000,427,1112,2029,3050,3524,6234,8174,20862,27509
13,214,214.000,781,1788,3333,4639,6985,9404,11359,18759,24268
14,195,195.000,684,1749,3583,5101,6392,9236,12647,32532,70172
15,351,351.000,338,936,1810,2841,3762,6265,7382,13813,14747
16,356,356.000,384,911,1954,2798,3658,6224,7814,12806,16940
17,271,271.000,383,1506,2345,3653,5466,7417,8305,16039,20341
18,298,298.000,388,1716,2250,3353,4683,7330,8780,12257,16512
19,208,208.000,757,1752,3344,4779,7013,8868,13755,16679,21100
20,302,302.000,367,935,2077,3292,3746,6999,8185,21362,30695
21,278,278.000,411,1612,2411,3576,4995,7232,8433,14690,17361
22,253,253.000,400,1704,2115,3933,6151,8929,9686,15389,16335
23,371,371.000,315,903,1840,2741,3383,6130,7133,13029,32651
24,263,263.000,327,1467,2306,3706,5414,8615,10112,16530,16813
25,309,309.000,372,965,2074,3222,4303,7443,9236,15140,20200
26,202,202.000,351,1788,2488,4997,6729,9015,15853,29058,54699
27,237,237.000,779,1589,3905,4163,5910,7782,8667,14444,15558
28,211,211.000,403,1817,2664,4743,6870,10401,13616,18755,21444
29,436,436.000,344,858,1798,2278,3073,4852,6202,9114,14357
30,360,360.000,314,928,1964,2910,3364,6000,7207,11248,78769
31,261,261.000,350,1364,2707,3614,4280,8075,10047,17847,25252
32,321,321.000,394,1246,1882,3110,4255,6444,7904,14348,20926
33,286,286.000,352,1444,2091,3500,5295,7472,8890,15244,17118
34,400,400.000,348,827,2001,2485,3109,6043,7165,10700,16388
35,431,431.000,314,798,1835,2304,2887,5064,6408,8399,16441
36,311,311.000,333,1409,1782,3225,4695,6731,8654,14793,15920
37,408,408.000,292,750,1752,2448,2937,5805,6747,13289,14430
38,484,484.000,274,735,1710,2046,2668,3575,5923,8836,15193
39,316,316.000,544,1390,1719,3154,4586,6007,7012,12682,25437
40,362,362.000,316,1245,1678,2755,3709,5984,6618,12702,13541
41,423,423.000,321,854,1698,2354,3164,4847,6199,9115,20051
42,556,556.000,312,729,1605,1792,2502,3078,4472,6040,7629
43,322,322.000,329,1242,1834,3105,4783,6558,7550,14534,16571
44,263,263.000,307,1687,1934,3792,5541,7685,8570,14604,15020
45,341,341.000,321,1383,1747,2929,4496,6063,6707,12480,13616
46,509,509.000,319,763,1723,1953,2662,3450,5707,6650,7575
47,526,526.000,291,723,1611,1894,2600,3340,5704,6807,12400
48,266,266.000,560,1448,2081,3774,5350,7940,9875,17685,18258
49,208,208.000,735,1769,3859,4860,7180,8937,12002,20920,26541
50,286,286.000,362,1344,2410,3431,4971,7712,8685,15338,20292
51,361,361.000,290,1265,1659,2753,3685,6117,6923,12354,12828
52,353,353.000,329,1257,2032,2820,3798,6001,7051,12588,12795
53,484,484.000,305,734,1689,2070,2643,3558,5767,8967,26396
54,569,569.000,271,706,1155,1743,2446,3197,5539,5923,7764
55,499,499.000,305,733,1639,2000,2633,3711,5745,7201,13963
56,292,292.000,317,1337,1910,3415,4790,7123,10395,15777,20004
57,527,527.000,293,696,1341,1888,2573,3297,5727,8256,14925
58,346,346.000,337,1277,1769,2891,4325,5826,6599,13116,14909
59,380,380.000,313,965,1717,2614,3593,5908,6644,12446,14501
