Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,13.942,5.608,6.032,7.212,20.968,28.337,33.771,37.474,37.474,0.072
5,18.400,7.260,5.367,5.697,5.852,7.796,11.630,13.283,30.578,30.578,0.138
10,21.600,6.850,5.294,5.622,5.858,6.208,11.683,12.532,14.631,16.942,0.146
15,20.800,6.348,5.281,5.509,5.675,5.871,8.912,12.114,14.114,17.063,0.158
20,15.400,7.577,5.369,6.256,6.696,7.836,9.929,13.394,19.817,19.817,0.132
25,13.400,9.132,5.797,6.307,6.836,10.356,15.672,19.092,34.272,34.272,0.110
30,9.800,11.189,6.922,7.638,8.669,11.701,16.971,25.263,50.224,50.224,0.089
35,12.400,10.006,7.319,7.848,8.344,9.281,15.842,18.655,32.987,32.987,0.100
40,14.200,13.469,7.046,7.399,7.893,15.264,17.320,19.063,228.617,228.617,0.074
45,15.000,8.275,6.494,6.882,7.158,8.102,10.833,16.708,18.726,18.726,0.121
50,11.800,9.398,6.428,6.852,7.435,9.546,16.035,18.355,32.649,32.649,0.106
55,14.800,9.276,6.667,6.976,7.359,8.256,17.522,20.230,30.954,30.954,0.108
