Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.800,1.823,0.459,0.624,0.989,1.784,3.905,6.007,15.153,15.153,0.549
5,14.400,0.547,0.345,0.441,0.475,0.529,0.777,1.005,2.314,2.314,1.827
10,17.000,0.700,0.374,0.421,0.460,0.590,0.882,1.022,9.103,9.103,1.428
15,15.200,0.592,0.350,0.424,0.478,0.681,0.919,1.117,1.475,1.475,1.688
20,13.800,0.482,0.325,0.392,0.439,0.481,0.769,0.860,0.976,0.976,2.073
25,15.200,0.469,0.354,0.390,0.420,0.478,0.650,0.797,1.386,1.386,2.131
30,11.400,0.732,0.363,0.461,0.675,0.857,0.985,1.187,3.712,3.712,1.367
35,13.000,0.686,0.349,0.411,0.488,0.778,0.970,1.062,6.808,6.808,1.459
40,18.200,0.548,0.332,0.428,0.470,0.589,0.849,0.998,1.423,1.423,1.826
45,12.600,0.503,0.340,0.411,0.448,0.510,0.795,0.821,1.031,1.031,1.987
50,19.200,0.466,0.312,0.394,0.429,0.483,0.574,0.736,1.295,1.295,2.144
55,19.000,0.432,0.325,0.369,0.403,0.442,0.496,0.772,0.987,0.987,2.317
