Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,153.600,4.117,1.201,2.496,3.382,5.168,7.326,8.317,12.339,16.891,0.243
5,190.200,3.437,1.176,2.179,2.884,4.336,6.115,6.962,8.387,17.094,0.291
10,179.200,3.472,1.419,2.220,2.958,4.390,5.900,6.588,8.116,22.790,0.288
15,227.800,2.816,1.092,2.031,2.591,3.113,4.216,5.493,6.720,17.385,0.355
20,174.800,3.600,0.948,2.362,3.090,4.742,6.025,6.723,7.891,9.808,0.278
25,198.600,3.295,1.139,2.236,2.853,3.789,5.427,6.665,9.309,11.897,0.304
30,128.600,4.920,1.548,2.937,4.032,6.205,8.387,10.354,14.346,22.639,0.203
35,151.000,4.276,1.188,2.329,3.082,4.909,7.152,8.853,13.220,154.447,0.234
40,205.800,3.061,1.129,2.051,2.645,3.332,5.298,6.313,7.829,10.083,0.327
45,192.000,3.354,1.051,2.213,2.896,3.995,5.804,6.652,8.909,13.992,0.298
50,203.000,3.124,0.941,2.063,2.696,3.440,5.463,6.416,7.692,8.851,0.320
55,182.400,3.532,1.032,2.194,2.953,4.569,6.329,7.271,8.400,10.506,0.283
