Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.600,13.515,6.848,10.341,12.497,15.060,18.777,26.107,33.306,33.306,0.074
5,16.200,9.431,5.622,5.933,8.978,12.629,13.528,14.339,23.385,23.385,0.106
10,13.200,10.448,5.513,5.913,12.226,13.625,14.252,14.389,19.043,19.043,0.096
15,14.600,10.393,5.474,6.208,11.792,12.436,13.897,14.619,17.554,17.554,0.096
20,8.200,12.662,5.620,13.196,13.853,14.642,15.198,15.588,16.514,16.514,0.079
25,13.000,9.154,5.351,5.712,9.252,12.105,12.836,13.605,15.127,15.127,0.109
30,18.200,7.479,5.398,5.667,5.873,6.976,13.546,14.243,16.472,16.472,0.134
35,14.800,7.448,5.395,5.689,5.923,7.947,13.045,14.199,15.763,15.763,0.134
40,15.800,9.394,5.452,5.832,6.626,13.759,15.367,16.693,34.395,34.395,0.106
45,12.600,10.226,5.455,6.183,9.896,14.225,16.000,17.572,25.871,25.871,0.098
50,11.800,10.889,5.596,6.104,13.484,14.409,15.093,16.185,16.885,16.885,0.092
55,9.800,12.811,5.731,12.784,13.215,13.605,14.500,16.451,17.791,17.791,0.078
