Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,235.800,4.214,0.431,1.660,2.898,5.184,8.208,10.976,19.585,96.227,0.237
5,349.800,2.846,0.316,1.021,2.103,3.531,6.102,7.987,13.527,35.703,0.351
10,355.800,2.792,0.359,1.032,2.209,3.660,5.533,6.953,13.609,29.780,0.358
15,391.200,2.529,0.326,0.959,2.035,3.333,4.727,6.541,10.196,45.494,0.395
20,434.800,2.289,0.282,0.948,1.933,3.279,4.170,5.689,7.079,17.336,0.437
25,415.200,2.403,0.268,0.898,1.883,3.248,4.796,6.137,9.894,17.456,0.416
30,455.600,2.185,0.269,0.834,1.870,3.020,3.827,5.618,7.816,13.606,0.458
35,449.800,2.218,0.245,0.799,1.739,2.983,5.046,5.977,9.068,15.480,0.451
40,446.000,2.234,0.261,0.824,1.686,3.041,4.663,5.578,9.441,19.001,0.448
45,368.800,2.701,0.260,0.945,2.102,3.465,5.625,6.920,13.275,21.406,0.370
50,391.000,2.551,0.281,0.967,1.923,3.404,4.708,6.266,10.538,79.811,0.392
55,300.600,3.303,0.277,1.079,2.321,4.081,6.934,9.091,16.285,63.498,0.303
