Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,273.400,3.637,0.428,1.320,2.603,4.271,7.693,9.309,20.638,71.429,0.275
5,369.000,2.695,0.377,0.977,1.988,3.270,5.850,7.659,10.525,46.462,0.371
10,368.200,2.702,0.352,0.921,1.911,3.204,6.175,7.614,15.614,29.114,0.370
15,370.400,2.684,0.336,0.907,1.900,3.361,5.932,7.230,13.959,68.366,0.373
20,355.800,2.800,0.288,0.917,1.932,3.453,6.291,7.809,13.281,68.811,0.357
25,421.200,2.368,0.310,0.845,1.843,3.045,4.656,6.710,9.628,20.706,0.422
30,364.400,2.731,0.300,0.917,1.992,3.390,5.945,7.080,12.955,56.628,0.366
35,392.800,2.534,0.298,0.895,1.862,3.254,5.612,7.021,9.260,45.107,0.395
40,411.800,2.420,0.304,0.829,1.773,3.133,5.509,6.974,9.526,17.319,0.413
45,283.000,3.519,0.267,1.212,2.152,4.737,7.875,9.629,18.106,52.066,0.284
50,380.000,2.624,0.280,0.896,2.000,3.322,5.407,7.331,13.297,57.784,0.381
55,320.400,3.102,0.328,1.004,2.004,4.007,6.876,8.440,14.313,49.543,0.322
