Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.400,1.444,0.894,1.231,1.365,1.554,1.914,2.330,3.070,3.070,0.692
5,23.200,1.259,0.757,1.072,1.202,1.355,1.578,1.974,2.458,2.587,0.794
10,19.800,1.215,0.734,1.068,1.160,1.342,1.492,1.587,2.215,2.215,0.823
15,23.800,1.218,0.788,1.050,1.151,1.294,1.473,1.608,2.292,4.084,0.821
20,21.600,1.189,0.734,1.044,1.130,1.229,1.357,1.730,2.593,2.740,0.841
25,18.000,1.314,0.875,1.067,1.252,1.385,1.661,1.891,3.958,3.958,0.761
30,21.400,1.227,0.841,1.086,1.185,1.319,1.432,1.563,1.998,2.941,0.815
35,22.600,1.208,0.762,1.049,1.186,1.315,1.493,1.610,2.026,2.284,0.828
40,22.400,1.178,0.734,1.056,1.156,1.269,1.414,1.511,1.703,1.766,0.849
45,19.200,1.348,0.771,1.105,1.251,1.436,1.659,1.991,5.954,5.954,0.742
50,22.600,1.119,0.798,0.995,1.114,1.226,1.328,1.393,1.621,1.680,0.893
55,21.000,1.222,0.798,1.105,1.231,1.306,1.395,1.563,1.666,1.742,0.818
