Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,206.400,0.993,0.602,0.707,0.772,0.969,1.596,1.859,2.793,36.526,1.007
5,220.000,0.862,0.563,0.673,0.728,0.818,1.328,1.554,2.088,14.284,1.160
10,216.800,0.882,0.578,0.679,0.726,0.855,1.334,1.473,1.801,11.765,1.134
15,241.800,0.790,0.561,0.659,0.699,0.773,1.028,1.448,1.710,11.425,1.266
20,233.400,0.777,0.578,0.672,0.712,0.775,0.894,1.295,1.662,5.707,1.287
25,241.000,0.771,0.557,0.635,0.676,0.743,1.003,1.396,1.770,12.336,1.297
30,268.200,0.716,0.550,0.627,0.663,0.715,0.808,1.043,1.614,6.452,1.397
35,229.600,0.772,0.569,0.658,0.695,0.764,0.980,1.380,1.608,3.070,1.296
40,242.800,0.764,0.555,0.659,0.695,0.751,0.918,1.317,1.573,4.355,1.308
45,247.600,0.710,0.553,0.623,0.656,0.712,0.817,1.217,1.471,2.239,1.409
50,238.600,0.739,0.547,0.638,0.680,0.738,0.837,1.046,1.797,3.476,1.353
55,251.600,0.753,0.555,0.630,0.670,0.737,0.956,1.382,1.768,4.787,1.329
