Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.400,1.743,0.978,1.398,1.550,1.820,2.258,2.472,8.426,8.426,0.574
5,16.800,1.445,0.854,1.224,1.364,1.635,1.927,2.147,2.870,2.870,0.692
10,19.600,1.470,0.857,1.193,1.365,1.641,2.004,2.319,3.150,3.150,0.680
15,19.800,1.313,0.846,1.124,1.284,1.478,1.627,1.717,2.529,2.529,0.762
20,21.800,1.318,0.829,1.114,1.253,1.374,1.680,1.879,2.493,4.693,0.759
25,19.800,1.342,0.735,1.111,1.217,1.438,1.884,2.453,3.077,3.077,0.745
30,19.600,1.310,0.905,1.133,1.257,1.397,1.641,1.817,2.674,2.674,0.763
35,13.600,1.426,0.779,1.222,1.388,1.537,2.014,2.064,2.487,2.487,0.701
40,13.800,1.619,1.013,1.297,1.444,1.762,2.280,2.764,3.592,3.592,0.618
45,22.800,1.340,0.803,1.158,1.268,1.466,1.706,1.868,2.409,2.553,0.746
50,18.000,1.400,0.944,1.126,1.252,1.482,1.938,2.271,3.522,3.522,0.714
55,15.800,1.629,1.034,1.279,1.434,1.733,2.239,2.588,4.444,4.444,0.614
