Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.400,0.947,0.317,0.415,0.731,1.180,1.771,2.200,4.607,4.607,1.057
5,18.600,0.697,0.309,0.370,0.413,0.589,0.855,1.791,8.751,8.751,1.435
10,19.400,0.641,0.276,0.342,0.393,0.632,0.790,0.997,9.890,9.890,1.561
15,16.800,0.464,0.295,0.342,0.383,0.566,0.788,0.806,0.976,0.976,2.155
20,21.400,0.461,0.261,0.322,0.360,0.581,0.752,0.813,0.898,2.220,2.168
25,17.400,0.388,0.251,0.314,0.342,0.369,0.545,0.713,1.999,1.999,2.574
30,24.600,0.366,0.272,0.307,0.327,0.362,0.477,0.711,0.801,0.833,2.731
35,23.000,0.440,0.275,0.317,0.342,0.375,0.483,0.656,0.824,8.097,2.274
40,22.600,0.422,0.278,0.310,0.335,0.444,0.672,0.794,0.880,1.589,2.371
45,22.400,0.426,0.274,0.322,0.350,0.417,0.634,0.675,0.985,2.750,2.345
50,18.600,0.461,0.269,0.331,0.429,0.549,0.688,0.754,1.007,1.007,2.169
55,19.000,0.404,0.262,0.308,0.331,0.377,0.741,0.798,1.025,1.025,2.475
