Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,175.200,3.486,1.003,2.346,2.924,3.937,5.925,7.081,10.502,14.596,0.287
5,230.600,2.686,1.087,1.981,2.509,3.019,3.808,5.146,6.288,8.885,0.372
10,237.400,2.708,1.049,1.989,2.511,2.985,3.792,5.197,7.036,9.067,0.369
15,257.400,2.462,1.391,1.939,2.352,2.818,3.161,3.380,6.067,8.010,0.406
20,246.000,2.564,1.021,1.961,2.426,2.925,3.330,4.179,6.156,14.822,0.390
25,254.000,2.521,1.011,1.919,2.414,2.848,3.180,3.980,6.785,8.489,0.397
30,190.200,3.495,1.208,2.232,2.854,4.075,5.959,7.209,11.184,20.015,0.286
35,204.800,3.094,0.939,2.075,2.607,3.194,5.089,6.460,11.236,17.830,0.323
40,177.800,3.721,1.134,2.361,3.031,4.211,6.478,8.378,14.287,17.130,0.269
45,233.400,2.792,1.040,1.964,2.496,3.065,4.332,5.497,7.658,9.842,0.358
50,195.000,3.276,1.154,2.207,2.878,3.805,5.465,6.518,8.485,13.568,0.305
55,212.200,2.954,1.033,2.070,2.600,3.139,4.499,5.969,8.669,19.156,0.339
