Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,128.600,1.563,0.649,0.803,1.365,1.805,2.397,3.068,7.108,30.529,0.640
5,181.600,1.058,0.598,0.716,0.807,1.378,1.620,1.783,2.914,6.215,0.945
10,189.200,0.980,0.583,0.687,0.770,1.281,1.505,1.626,2.555,5.894,1.021
15,194.600,1.006,0.570,0.679,0.744,1.338,1.563,1.726,3.080,6.214,0.994
20,170.400,1.061,0.598,0.692,0.793,1.411,1.637,1.759,2.447,4.747,0.942
25,200.200,0.927,0.572,0.663,0.715,1.255,1.564,1.699,1.952,3.591,1.079
30,193.400,0.972,0.578,0.682,0.753,1.283,1.500,1.631,2.061,10.486,1.029
35,163.800,1.031,0.577,0.681,0.764,1.415,1.618,1.720,2.168,5.969,0.970
40,191.600,0.888,0.562,0.650,0.706,1.121,1.468,1.588,1.907,4.704,1.126
45,171.200,1.061,0.567,0.666,0.898,1.433,1.595,1.734,1.960,3.124,0.943
50,167.600,1.069,0.557,0.677,0.999,1.345,1.575,1.766,2.331,6.138,0.936
55,229.200,0.805,0.563,0.638,0.678,0.773,1.326,1.473,1.723,2.713,1.243
