Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,167.600,1.162,0.612,0.749,0.954,1.387,1.728,1.909,4.070,17.773,0.861
5,190.600,0.983,0.620,0.704,0.772,1.039,1.572,1.740,2.918,8.897,1.017
10,170.600,1.075,0.591,0.706,0.824,1.288,1.653,2.039,3.220,12.152,0.930
15,197.200,0.873,0.564,0.654,0.708,0.815,1.420,1.754,3.123,8.188,1.146
20,221.400,0.800,0.566,0.652,0.689,0.764,1.305,1.452,1.685,2.918,1.251
25,224.400,0.804,0.565,0.657,0.697,0.779,1.295,1.434,1.771,2.589,1.244
30,227.400,0.830,0.581,0.672,0.706,0.783,1.391,1.529,1.704,11.142,1.205
35,246.600,0.740,0.547,0.638,0.678,0.733,0.859,1.255,1.694,3.313,1.351
40,233.000,0.843,0.566,0.650,0.702,0.805,1.321,1.569,2.877,8.297,1.187
45,151.600,1.127,0.573,0.695,0.828,1.392,1.804,2.368,4.557,7.602,0.887
50,181.200,0.942,0.586,0.716,0.799,1.039,1.402,1.607,2.397,5.498,1.062
55,149.600,1.292,0.583,0.759,1.155,1.602,1.923,2.473,3.514,12.968,0.774
