Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.600,1.628,0.400,0.652,0.984,1.825,2.671,3.804,17.401,17.401,0.614
5,14.600,0.861,0.334,0.484,0.806,0.976,1.230,2.096,2.628,2.628,1.161
10,11.800,0.690,0.335,0.425,0.526,0.804,1.037,1.638,4.232,4.232,1.450
15,16.200,0.648,0.285,0.358,0.413,0.696,0.944,1.224,6.146,6.146,1.544
20,11.600,0.699,0.307,0.450,0.692,0.877,1.122,1.317,1.805,1.805,1.431
25,11.600,0.732,0.251,0.392,0.744,0.870,1.251,1.747,2.198,2.198,1.367
30,12.400,0.769,0.289,0.588,0.775,0.874,1.155,1.293,1.903,1.903,1.300
35,13.400,0.669,0.278,0.324,0.409,0.795,0.893,0.958,7.058,7.058,1.494
40,13.200,0.588,0.248,0.338,0.496,0.749,0.874,1.002,2.516,2.516,1.702
45,8.400,0.557,0.303,0.338,0.418,0.674,0.946,1.292,1.714,1.714,1.796
50,12.400,0.631,0.260,0.356,0.636,0.824,0.956,1.169,1.504,1.504,1.584
55,13.800,0.681,0.259,0.338,0.437,0.777,1.118,1.486,4.622,4.622,1.469
