Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.600,1.929,0.339,0.503,0.831,1.820,2.382,4.695,46.738,46.738,0.518
5,21.200,0.551,0.301,0.380,0.414,0.521,0.788,0.897,1.447,6.144,1.814
10,20.000,0.713,0.294,0.363,0.399,0.539,0.786,0.917,14.805,14.805,1.403
15,19.600,0.410,0.268,0.331,0.348,0.396,0.686,0.784,0.881,0.881,2.441
20,24.400,0.372,0.273,0.321,0.347,0.390,0.454,0.576,0.671,0.699,2.686
25,22.000,0.396,0.283,0.319,0.336,0.380,0.570,0.729,0.822,2.336,2.528
30,19.400,0.410,0.279,0.318,0.335,0.425,0.679,0.760,0.786,0.786,2.441
35,16.800,0.400,0.257,0.316,0.330,0.398,0.717,0.764,0.890,0.890,2.502
40,15.400,0.577,0.265,0.316,0.343,0.622,0.759,0.822,10.613,10.613,1.732
45,15.800,0.389,0.247,0.313,0.336,0.401,0.619,0.709,0.763,0.763,2.569
50,24.000,0.369,0.279,0.316,0.339,0.377,0.450,0.619,0.668,1.188,2.714
55,20.200,0.394,0.288,0.313,0.331,0.375,0.696,0.764,0.871,0.923,2.538
