Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,135.400,1.439,0.615,0.865,1.305,1.641,1.973,2.769,4.881,22.093,0.695
5,192.400,0.970,0.591,0.709,0.784,1.147,1.488,1.654,1.943,10.363,1.031
10,197.200,0.934,0.586,0.685,0.750,1.037,1.520,1.642,2.035,11.648,1.070
15,177.200,1.081,0.582,0.694,1.188,1.393,1.563,1.682,1.970,3.458,0.925
20,198.800,0.930,0.577,0.669,0.725,1.274,1.484,1.674,2.004,4.022,1.075
25,141.200,1.320,0.569,0.736,1.227,1.637,2.183,2.482,3.221,5.091,0.758
30,107.200,1.552,0.871,1.086,1.206,2.074,2.418,2.598,3.141,7.761,0.644
35,140.800,1.405,0.876,1.008,1.093,1.269,2.024,2.305,4.570,69.847,0.712
40,102.800,1.957,0.876,1.084,1.247,2.125,3.065,3.908,5.772,110.712,0.511
45,123.800,1.527,0.912,1.078,1.186,1.968,2.599,2.898,3.383,4.315,0.655
50,112.600,1.435,0.881,1.063,1.160,1.803,2.295,2.556,2.987,4.122,0.697
55,133.600,1.367,0.914,1.031,1.105,1.365,2.330,2.589,3.089,4.168,0.731
