Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,0.883,0.294,0.432,0.554,0.933,1.719,2.335,5.799,5.799,1.132
5,18.400,0.486,0.307,0.377,0.403,0.490,0.756,0.866,1.766,1.766,2.056
10,18.800,0.567,0.311,0.348,0.388,0.483,0.787,0.926,5.026,5.026,1.762
15,26.200,0.460,0.267,0.321,0.344,0.377,0.443,0.501,0.804,13.222,2.174
20,25.600,0.500,0.258,0.317,0.341,0.421,0.737,0.776,2.707,9.887,2.001
25,21.000,0.422,0.260,0.315,0.336,0.409,0.706,0.740,1.108,2.036,2.368
30,22.600,0.356,0.266,0.307,0.329,0.361,0.423,0.653,0.781,0.792,2.808
35,22.600,0.379,0.266,0.309,0.332,0.383,0.527,0.702,0.914,1.083,2.639
40,20.600,0.438,0.257,0.322,0.358,0.421,0.476,0.534,0.907,6.319,2.285
45,17.000,0.482,0.260,0.331,0.347,0.431,0.838,1.416,1.836,1.836,2.073
50,19.600,0.460,0.296,0.351,0.395,0.492,0.680,0.811,2.119,2.119,2.174
55,18.200,0.514,0.280,0.326,0.362,0.647,0.769,0.955,3.709,3.709,1.946
