Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,384.800,2.585,0.327,0.971,1.933,3.120,5.471,6.789,12.250,27.504,0.387
5,519.800,1.916,0.305,0.705,1.534,2.539,3.381,5.679,7.789,15.500,0.522
10,500.400,1.988,0.285,0.710,1.548,2.632,3.917,5.623,7.458,16.826,0.503
15,557.600,1.785,0.268,0.683,1.468,2.461,3.128,5.345,6.371,13.067,0.560
20,585.600,1.704,0.286,0.660,1.325,2.382,3.030,5.280,6.695,14.838,0.587
25,528.400,1.887,0.271,0.691,1.480,2.533,3.607,5.570,6.885,19.674,0.530
30,554.800,1.797,0.275,0.694,1.455,2.515,3.180,5.368,6.230,13.070,0.557
35,533.200,1.873,0.270,0.682,1.499,2.488,3.316,5.465,8.001,15.527,0.534
40,561.400,1.774,0.247,0.665,1.458,2.449,3.175,5.352,6.312,13.842,0.564
45,454.200,2.197,0.251,0.711,1.562,2.754,5.336,6.035,11.458,18.765,0.455
50,566.800,1.759,0.250,0.679,1.386,2.444,3.149,5.259,6.563,18.173,0.569
55,549.200,1.814,0.251,0.709,1.447,2.550,3.182,5.302,6.336,11.804,0.551
