Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.600,1.218,0.341,0.598,0.961,1.620,2.109,2.579,6.237,6.237,0.821
5,13.200,0.863,0.411,0.517,0.741,1.023,1.360,1.676,2.696,2.696,1.158
10,10.400,1.211,0.431,0.531,0.808,1.109,2.096,4.126,9.567,9.567,0.826
15,11.600,0.768,0.360,0.433,0.510,0.792,1.021,1.193,6.697,6.697,1.303
20,11.000,0.725,0.338,0.433,0.555,0.916,1.086,1.150,3.488,3.488,1.379
25,12.400,0.646,0.339,0.420,0.575,0.833,0.981,1.085,1.349,1.349,1.549
30,16.600,0.560,0.299,0.417,0.485,0.654,0.814,0.930,1.543,1.543,1.786
35,7.000,0.774,0.398,0.487,0.604,0.873,1.249,1.463,3.025,3.025,1.292
40,16.400,0.768,0.329,0.424,0.490,0.591,0.916,1.188,14.530,14.530,1.303
45,13.400,0.719,0.286,0.424,0.496,0.752,1.337,1.485,5.703,5.703,1.391
50,14.400,0.569,0.285,0.372,0.462,0.614,1.021,1.320,1.463,1.463,1.758
55,10.600,0.706,0.380,0.486,0.556,0.927,1.127,1.408,1.831,1.831,1.416
